ダウンロードした時刻：2024/07/10 01:10:28

,横浜,横浜,横浜,横浜,横浜,横浜
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
1993/3/8,6.6,8,1,12.3,8,1
1993/3/9,6.5,8,1,10.2,8,1
1993/3/10,5.3,8,1,7.3,8,1
1993/3/11,8.0,8,1,11.8,8,1
1993/3/12,4.4,8,1,8.1,8,1
1993/3/13,6.5,8,1,10.8,8,1
1993/3/14,8.4,8,1,13.8,8,1
1993/3/15,4.8,8,1,7.5,8,1
1993/3/16,5.5,8,1,8.3,8,1
1993/3/17,6.4,8,1,10.9,8,1
1993/3/18,7.7,8,1,11.5,8,1
1993/3/19,6.7,8,1,10.7,8,1
1993/3/20,5.8,8,1,8.1,8,1
1993/3/21,7.6,8,1,10.8,8,1
1993/3/22,9.3,8,1,13.4,8,1
1993/3/23,11.0,8,1,16.3,8,1
1993/3/24,10.9,8,1,13.9,8,1
1993/3/25,13.4,8,1,18.9,8,1
1993/3/26,12.6,8,1,15.5,8,1
1993/3/27,13.0,8,1,18.1,8,1
1993/3/28,9.9,8,1,11.8,8,1
1993/3/29,8.2,8,1,13.3,8,1
1993/3/30,8.6,8,1,12.7,8,1
1993/3/31,11.6,8,1,13.5,8,1
1993/4/1,14.3,8,1,21.6,8,1
1993/4/2,14.2,8,1,20.0,8,1
1993/4/3,15.0,8,1,20.0,8,1
1993/4/4,15.6,8,1,19.5,8,1
1993/4/5,9.1,8,1,14.3,8,1
1993/4/6,10.1,8,1,13.5,8,1
1993/4/7,11.6,8,1,17.2,8,1
1993/4/8,10.6,8,1,15.6,8,1
1993/4/9,9.2,8,1,15.7,8,1
1993/4/10,8.8,8,1,13.5,8,1
1993/4/11,9.2,8,1,14.8,8,1
1993/4/12,9.4,8,1,13.8,8,1
1993/4/13,9.1,8,1,12.9,8,1
1993/4/14,11.0,8,1,15.7,8,1
1993/4/15,14.4,8,1,20.5,8,1
1993/4/16,15.3,8,1,19.0,8,1
1993/4/17,14.8,8,1,18.8,8,1
1993/4/18,18.5,8,1,24.5,8,1
1993/4/19,14.9,8,1,19.8,8,1
1993/4/20,10.6,8,1,13.2,8,1
1993/4/21,9.8,8,1,12.6,8,1
1993/4/22,14.3,8,1,19.2,8,1
1993/4/23,18.2,8,1,22.4,8,1
1993/4/24,20.0,8,1,22.5,8,1
1993/4/25,19.7,8,1,25.7,8,1
1993/4/26,14.2,8,1,18.9,8,1
1993/4/27,19.8,8,1,24.3,8,1
1993/4/28,14.0,8,1,17.4,8,1
1993/4/29,8.7,8,1,9.9,8,1
1993/4/30,9.9,8,1,11.5,8,1
1993/5/1,10.2,8,1,12.6,8,1
1993/5/2,9.1,8,1,12.1,8,1
1993/5/3,14.2,8,1,18.4,8,1
1993/5/4,13.8,8,1,18.1,8,1
1993/5/5,14.4,8,1,18.9,8,1
1993/5/6,16.8,8,1,21.7,8,1
1993/5/7,17.6,8,1,24.3,8,1
1993/5/8,16.4,8,1,19.8,8,1
1993/5/9,17.2,8,1,20.1,8,1
1993/5/10,15.2,8,1,18.1,8,1
1993/5/11,18.8,8,1,25.2,8,1
1993/5/12,20.1,8,1,25.0,8,1
1993/5/13,23.7,8,1,28.2,8,1
1993/5/14,13.9,8,1,22.2,8,1
1993/5/15,14.9,8,1,19.7,8,1
1993/5/16,15.7,8,1,20.9,8,1
1993/5/17,17.1,8,1,19.9,8,1
1993/5/18,17.3,8,1,18.2,8,1
1993/5/19,19.1,8,1,24.9,8,1
1993/5/20,20.1,8,1,25.3,8,1
1993/5/21,18.3,8,1,23.8,8,1
1993/5/22,17.5,8,1,19.8,8,1
1993/5/23,19.2,8,1,23.9,8,1
1993/5/24,19.3,8,1,21.4,8,1
1993/5/25,20.7,8,1,26.5,8,1
1993/5/26,20.5,8,1,24.5,8,1
1993/5/27,19.7,8,1,25.5,8,1
1993/5/28,21.2,8,1,27.4,8,1
1993/5/29,20.2,8,1,24.8,8,1
1993/5/30,18.9,8,1,20.9,8,1
1993/5/31,19.8,8,1,24.0,8,1
1993/6/1,19.5,8,1,23.9,8,1
1993/6/2,18.6,8,1,21.6,8,1
1993/6/3,20.0,8,1,24.0,8,1
1993/6/4,20.6,8,1,25.2,8,1
1993/6/5,19.5,8,1,23.4,8,1
1993/6/6,17.4,8,1,19.5,8,1
1993/6/7,18.7,8,1,22.9,8,1
1993/6/8,20.0,8,1,23.3,8,1
1993/6/9,16.8,8,1,19.2,8,1
1993/6/10,19.7,8,1,24.6,8,1
1993/6/11,19.3,8,1,24.7,8,1
1993/6/12,20.3,8,1,24.4,8,1
1993/6/13,20.8,8,1,24.3,8,1
1993/6/14,21.6,8,1,25.8,8,1
1993/6/15,24.1,8,1,28.7,8,1
1993/6/16,26.4,8,1,31.4,8,1
1993/6/17,25.4,8,1,29.8,8,1
1993/6/18,23.0,8,1,27.2,8,1
1993/6/19,21.5,8,1,23.3,8,1
1993/6/20,22.9,8,1,26.1,8,1
1993/6/21,22.8,8,1,27.4,8,1
1993/6/22,22.3,8,1,26.3,8,1
1993/6/23,19.6,8,1,21.6,8,1
1993/6/24,21.1,8,1,24.9,8,1
1993/6/25,22.3,8,1,26.1,8,1
1993/6/26,21.6,8,1,23.6,8,1
1993/6/27,24.1,8,1,29.5,8,1
1993/6/28,23.7,8,1,27.5,8,1
1993/6/29,20.3,8,1,22.7,8,1
1993/6/30,19.1,8,1,20.0,8,1
1993/7/1,18.3,8,1,19.4,8,1
1993/7/2,18.5,8,1,19.9,8,1
1993/7/3,21.4,8,1,25.8,8,1
1993/7/4,22.8,8,1,27.6,8,1
1993/7/5,19.3,8,1,21.2,8,1
1993/7/6,20.6,8,1,25.6,8,1
1993/7/7,19.0,8,1,20.7,8,1
1993/7/8,20.2,8,1,22.9,8,1
1993/7/9,21.0,8,1,24.4,8,1
1993/7/10,20.9,8,1,23.1,8,1
1993/7/11,21.8,8,1,25.2,8,1
1993/7/12,22.9,8,1,26.8,8,1
1993/7/13,24.4,8,1,26.9,8,1
1993/7/14,25.1,8,1,29.4,8,1
1993/7/15,24.2,8,1,29.1,8,1
1993/7/16,21.9,8,1,24.7,8,1
1993/7/17,22.1,8,1,24.4,8,1
1993/7/18,20.9,8,1,21.9,8,1
1993/7/19,20.2,8,1,22.0,8,1
1993/7/20,18.6,8,1,19.5,8,1
1993/7/21,18.0,8,1,19.3,8,1
1993/7/22,20.0,8,1,23.6,8,1
1993/7/23,20.7,8,1,24.4,8,1
1993/7/24,19.3,8,1,20.0,8,1
1993/7/25,22.8,8,1,25.7,8,1
1993/7/26,23.6,8,1,25.2,8,1
1993/7/27,26.7,8,1,30.8,8,1
1993/7/28,26.3,8,1,30.5,8,1
1993/7/29,26.0,8,1,30.4,8,1
1993/7/30,24.6,8,1,28.2,8,1
1993/7/31,27.7,8,1,32.9,8,1
1993/8/1,28.1,8,1,32.6,8,1
1993/8/2,22.7,8,1,25.9,8,1
1993/8/3,19.1,8,1,20.4,8,1
1993/8/4,20.5,8,1,22.3,8,1
1993/8/5,21.5,8,1,23.8,8,1
1993/8/6,18.8,8,1,20.1,8,1
1993/8/7,21.2,8,1,24.1,8,1
1993/8/8,21.1,8,1,23.2,8,1
1993/8/9,20.9,8,1,22.7,8,1
1993/8/10,21.5,8,1,23.3,8,1
1993/8/11,26.5,8,1,29.9,8,1
1993/8/12,26.7,8,1,31.3,8,1
1993/8/13,26.1,8,1,29.6,8,1
1993/8/14,25.4,8,1,27.9,8,1
1993/8/15,26.2,8,1,29.7,8,1
1993/8/16,22.7,8,1,26.1,8,1
1993/8/17,24.2,8,1,30.0,8,1
1993/8/18,25.7,8,1,28.7,8,1
1993/8/19,24.8,8,1,28.1,8,1
1993/8/20,26.7,8,1,30.5,8,1
1993/8/21,27.1,8,1,31.3,8,1
1993/8/22,27.5,8,1,31.4,8,1
1993/8/23,27.5,8,1,31.2,8,1
1993/8/24,27.2,8,1,31.6,8,1
1993/8/25,27.3,8,1,31.7,8,1
1993/8/26,24.9,8,1,28.0,8,1
1993/8/27,24.2,8,1,25.8,8,1
1993/8/28,27.0,8,1,31.0,8,1
1993/8/29,25.7,8,1,29.4,8,1
1993/8/30,24.9,8,1,28.8,8,1
1993/8/31,25.8,8,1,30.1,8,1
1993/9/1,26.4,8,1,30.5,8,1
1993/9/2,24.3,8,1,25.7,8,1
1993/9/3,22.3,8,1,23.7,8,1
1993/9/4,24.7,8,1,28.7,8,1
1993/9/5,25.2,8,1,29.0,8,1
1993/9/6,22.1,8,1,23.6,8,1
1993/9/7,20.7,8,1,21.2,8,1
1993/9/8,20.1,8,1,20.6,8,1
1993/9/9,19.8,8,1,21.6,8,1
1993/9/10,24.1,8,1,29.1,8,1
1993/9/11,24.0,8,1,28.1,8,1
1993/9/12,23.3,8,1,27.3,8,1
1993/9/13,23.7,8,1,26.9,8,1
1993/9/14,23.5,8,1,27.7,8,1
1993/9/15,22.8,8,1,26.6,8,1
1993/9/16,23.8,8,1,28.4,8,1
1993/9/17,23.9,8,1,28.0,8,1
1993/9/18,27.1,8,1,31.1,8,1
1993/9/19,24.1,8,1,27.0,8,1
1993/9/20,22.7,8,1,25.3,8,1
1993/9/21,19.8,8,1,22.3,8,1
1993/9/22,16.7,8,1,19.2,8,1
1993/9/23,16.8,8,1,18.2,8,1
1993/9/24,19.9,8,1,22.6,8,1
1993/9/25,20.9,8,1,23.8,8,1
1993/9/26,21.1,8,1,24.6,8,1
1993/9/27,20.7,8,1,26.4,8,1
1993/9/28,20.2,8,1,25.0,8,1
1993/9/29,20.5,8,1,22.9,8,1
1993/9/30,24.3,8,1,27.8,8,1
1993/10/1,19.3,8,1,21.9,8,1
1993/10/2,20.0,8,1,24.6,8,1
1993/10/3,16.9,8,1,19.9,8,1
1993/10/4,17.8,8,1,22.5,8,1
1993/10/5,19.3,8,1,22.3,8,1
1993/10/6,17.0,8,1,20.3,8,1
1993/10/7,15.3,8,1,17.7,8,1
1993/10/8,16.2,8,1,17.2,8,1
1993/10/9,19.4,8,1,24.6,8,1
1993/10/10,19.8,8,1,23.9,8,1
1993/10/11,18.9,8,1,22.1,8,1
1993/10/12,18.9,8,1,23.3,8,1
1993/10/13,19.8,8,1,25.1,8,1
1993/10/14,15.2,8,1,18.1,8,1
1993/10/15,15.9,8,1,18.6,8,1
1993/10/16,14.7,8,1,15.6,8,1
1993/10/17,15.9,8,1,18.2,8,1
1993/10/18,18.4,8,1,21.7,8,1
1993/10/19,16.3,8,1,17.7,8,1
1993/10/20,16.7,8,1,20.3,8,1
1993/10/21,16.1,8,1,18.7,8,1
1993/10/22,17.7,8,1,22.0,8,1
1993/10/23,17.3,8,1,21.8,8,1
1993/10/24,15.5,8,1,20.3,8,1
1993/10/25,15.3,8,1,20.1,8,1
1993/10/26,15.4,8,1,20.2,8,1
1993/10/27,15.1,8,1,19.6,8,1
1993/10/28,13.2,8,1,18.2,8,1
1993/10/29,14.6,8,1,18.8,8,1
1993/10/30,18.4,8,1,21.8,8,1
1993/10/31,18.1,8,1,22.0,8,1
1993/11/1,14.4,8,1,18.7,8,1
1993/11/2,14.8,8,1,18.7,8,1
1993/11/3,15.4,8,1,19.6,8,1
1993/11/4,14.9,8,1,19.9,8,1
1993/11/5,16.3,8,1,23.5,8,1
1993/11/6,16.2,8,1,20.9,8,1
1993/11/7,16.1,8,1,19.7,8,1
1993/11/8,10.6,8,1,14.1,8,1
1993/11/9,13.5,8,1,16.7,8,1
1993/11/10,13.1,8,1,16.3,8,1
1993/11/11,12.6,8,1,13.8,8,1
1993/11/12,13.8,8,1,16.8,8,1
1993/11/13,15.2,8,1,18.3,8,1
1993/11/14,19.2,8,1,24.1,8,1
1993/11/15,18.7,8,1,24.3,8,1
1993/11/16,15.8,8,1,19.8,8,1
1993/11/17,14.5,8,1,18.2,8,1
1993/11/18,15.0,8,1,18.7,8,1
1993/11/19,16.1,8,1,20.9,8,1
1993/11/20,11.0,8,1,13.6,8,1
1993/11/21,15.7,8,1,21.5,8,1
1993/11/22,13.7,8,1,20.9,8,1
1993/11/23,12.6,8,1,16.5,8,1
1993/11/24,10.1,8,1,13.9,8,1
1993/11/25,9.6,8,1,14.3,8,1
1993/11/26,10.8,8,1,15.3,8,1
1993/11/27,10.4,8,1,11.8,8,1
1993/11/28,11.5,8,1,17.3,8,1
1993/11/29,10.0,8,1,14.7,8,1
1993/11/30,11.4,8,1,15.4,8,1
1993/12/1,16.1,8,1,19.9,8,1
1993/12/2,13.7,8,1,16.8,8,1
1993/12/3,16.7,8,1,22.3,8,1
1993/12/4,11.9,8,1,13.6,8,1
1993/12/5,9.7,8,1,13.5,8,1
1993/12/6,6.2,8,1,8.4,8,1
1993/12/7,7.6,8,1,12.0,8,1
1993/12/8,5.9,8,1,6.5,8,1
1993/12/9,8.9,8,1,14.3,8,1
1993/12/10,8.4,8,1,11.6,8,1
1993/12/11,9.5,8,1,14.9,8,1
1993/12/12,8.6,8,1,12.1,8,1
1993/12/13,10.3,8,1,17.6,8,1
1993/12/14,8.7,8,1,10.3,8,1
1993/12/15,6.1,8,1,9.8,8,1
1993/12/16,5.4,8,1,8.5,8,1
1993/12/17,6.4,8,1,13.3,8,1
1993/12/18,6.1,8,1,10.2,8,1
1993/12/19,5.1,8,1,7.6,8,1
1993/12/20,5.6,8,1,6.9,8,1
1993/12/21,10.3,8,1,14.9,8,1
1993/12/22,6.4,8,1,9.9,8,1
1993/12/23,4.7,8,1,8.1,8,1
1993/12/24,7.3,8,1,13.5,8,1
1993/12/25,8.3,8,1,12.8,8,1
1993/12/26,9.3,8,1,14.3,8,1
1993/12/27,10.1,8,1,14.7,8,1
1993/12/28,7.1,8,1,11.3,8,1
1993/12/29,7.3,8,1,11.5,8,1
1993/12/30,6.2,8,1,9.4,8,1
1993/12/31,11.4,8,1,17.5,8,1
1994/1/1,6.3,8,1,10.1,8,1
1994/1/2,5.9,8,1,9.3,8,1
1994/1/3,6.5,8,1,10.8,8,1
1994/1/4,8.0,8,1,12.3,8,1
1994/1/5,6.7,8,1,10.7,8,1
1994/1/6,5.9,8,1,9.5,8,1
1994/1/7,5.0,8,1,9.3,8,1
1994/1/8,3.8,8,1,6.5,8,1
1994/1/9,5.3,8,1,10.0,8,1
1994/1/10,7.1,8,1,11.1,8,1
1994/1/11,5.7,8,1,6.9,8,1
1994/1/12,7.7,8,1,11.5,8,1
1994/1/13,6.3,8,1,8.1,8,1
1994/1/14,4.1,8,1,7.3,8,1
1994/1/15,5.0,8,1,9.6,8,1
1994/1/16,5.2,8,1,8.6,8,1
1994/1/17,11.4,8,1,16.7,8,1
1994/1/18,8.4,8,1,16.7,8,1
1994/1/19,3.7,8,1,6.9,8,1
1994/1/20,4.1,8,1,7.3,8,1
1994/1/21,3.3,8,1,6.5,8,1
1994/1/22,3.4,8,1,6.9,8,1
1994/1/23,4.2,8,1,10.0,8,1
1994/1/24,4.0,8,1,8.0,8,1
1994/1/25,5.6,8,1,10.6,8,1
1994/1/26,8.6,8,1,16.0,8,1
1994/1/27,8.3,8,1,13.4,8,1
1994/1/28,2.8,8,1,4.7,8,1
1994/1/29,2.4,8,1,6.1,8,1
1994/1/30,2.4,8,1,5.5,8,1
1994/1/31,3.2,8,1,6.9,8,1
1994/2/1,3.0,8,1,6.8,8,1
1994/2/2,5.4,8,1,8.7,8,1
1994/2/3,3.1,8,1,7.6,8,1
1994/2/4,4.8,8,1,9.9,8,1
1994/2/5,7.0,8,1,10.4,8,1
1994/2/6,8.0,8,1,13.0,8,1
1994/2/7,8.7,8,1,13.5,8,1
1994/2/8,8.0,8,1,12.0,8,1
1994/2/9,8.7,8,1,14.8,8,1
1994/2/10,6.2,8,1,8.9,8,1
1994/2/11,5.0,8,1,9.2,8,1
1994/2/12,0.9,8,1,3.8,8,1
1994/2/13,2.1,8,1,5.6,8,1
1994/2/14,3.8,8,1,9.4,8,1
1994/2/15,5.4,8,1,9.4,8,1
1994/2/16,7.1,8,1,10.9,8,1
1994/2/17,6.5,8,1,11.6,8,1
1994/2/18,7.2,8,1,12.2,8,1
1994/2/19,8.7,8,1,13.9,8,1
1994/2/20,9.0,8,1,13.1,8,1
1994/2/21,8.8,8,1,11.4,8,1
1994/2/22,7.6,8,1,12.7,8,1
1994/2/23,5.5,8,1,10.8,8,1
1994/2/24,5.3,8,1,9.6,8,1
1994/2/25,6.7,8,1,11.7,8,1
1994/2/26,6.9,8,1,11.3,8,1
1994/2/27,7.1,8,1,11.2,8,1
1994/2/28,7.4,8,1,10.6,8,1
1994/3/1,8.6,8,1,12.4,8,1
1994/3/2,6.4,8,1,8.4,8,1
1994/3/3,6.5,8,1,8.8,8,1
1994/3/4,7.4,8,1,10.7,8,1
1994/3/5,6.6,8,1,10.6,8,1
1994/3/6,6.7,8,1,12.3,8,1
1994/3/7,6.0,8,1,8.6,8,1
1994/3/8,6.7,8,1,8.3,8,1
1994/3/9,10.6,8,1,14.3,8,1
1994/3/10,5.7,8,1,8.5,8,1
1994/3/11,7.1,8,1,11.4,8,1
1994/3/12,7.5,8,1,12.5,8,1
1994/3/13,5.8,8,1,8.5,8,1
1994/3/14,4.9,8,1,7.2,8,1
1994/3/15,5.2,8,1,9.7,8,1
1994/3/16,7.2,8,1,11.2,8,1
1994/3/17,9.2,8,1,13.9,8,1
1994/3/18,6.5,8,1,9.4,8,1
1994/3/19,9.0,8,1,13.3,8,1
1994/3/20,9.2,8,1,12.5,8,1
1994/3/21,8.2,8,1,12.7,8,1
1994/3/22,6.2,8,1,9.2,8,1
1994/3/23,5.4,8,1,7.6,8,1
1994/3/24,11.1,8,1,17.6,8,1
1994/3/25,9.2,8,1,14.1,8,1
1994/3/26,7.5,8,1,11.7,8,1
1994/3/27,8.5,8,1,13.7,8,1
1994/3/28,10.8,8,1,17.0,8,1
1994/3/29,11.9,8,1,17.4,8,1
1994/3/30,8.7,8,1,12.9,8,1
1994/3/31,12.1,8,1,18.4,8,1
1994/4/1,13.8,8,1,18.7,8,1
1994/4/2,15.2,8,1,21.2,8,1
1994/4/3,14.6,8,1,19.3,8,1
1994/4/4,13.7,8,1,18.0,8,1
1994/4/5,16.1,8,1,22.3,8,1
1994/4/6,17.8,8,1,23.7,8,1
1994/4/7,16.6,8,1,22.1,8,1
1994/4/8,12.1,8,1,15.6,8,1
1994/4/9,8.0,8,1,12.9,8,1
1994/4/10,9.6,8,1,12.8,8,1
1994/4/11,13.1,8,1,18.4,8,1
1994/4/12,16.3,8,1,18.9,8,1
1994/4/13,16.1,8,1,21.1,8,1
1994/4/14,13.1,8,1,18.1,8,1
1994/4/15,15.7,8,1,20.2,8,1
1994/4/16,16.5,8,1,22.5,8,1
1994/4/17,18.6,8,1,23.5,8,1
1994/4/18,14.4,8,1,16.4,8,1
1994/4/19,15.2,8,1,19.5,8,1
1994/4/20,15.0,8,1,17.7,8,1
1994/4/21,16.6,8,1,22.0,8,1
1994/4/22,17.4,8,1,21.7,8,1
1994/4/23,16.1,8,1,20.2,8,1
1994/4/24,15.9,8,1,22.0,8,1
1994/4/25,17.2,8,1,21.6,8,1
1994/4/26,17.9,8,1,21.7,8,1
1994/4/27,17.0,8,1,20.8,8,1
1994/4/28,16.0,8,1,18.5,8,1
1994/4/29,17.7,8,1,22.6,8,1
1994/4/30,17.1,8,1,21.4,8,1
1994/5/1,15.0,8,1,18.4,8,1
1994/5/2,11.7,8,1,13.0,8,1
1994/5/3,14.2,8,1,16.6,8,1
1994/5/4,18.2,8,1,22.1,8,1
1994/5/5,20.2,8,1,23.4,8,1
1994/5/6,17.9,8,1,23.3,8,1
1994/5/7,19.3,8,1,24.6,8,1
1994/5/8,21.4,8,1,25.9,8,1
1994/5/9,18.7,8,1,23.2,8,1
1994/5/10,19.4,8,1,23.7,8,1
1994/5/11,18.1,8,1,21.3,8,1
1994/5/12,16.6,8,1,19.8,8,1
1994/5/13,18.7,8,1,23.6,8,1
1994/5/14,19.5,8,1,24.9,8,1
1994/5/15,18.2,8,1,21.4,8,1
1994/5/16,23.5,8,1,28.1,8,1
1994/5/17,20.5,8,1,26.7,8,1
1994/5/18,16.3,8,1,20.2,8,1
1994/5/19,19.1,8,1,23.3,8,1
1994/5/20,15.3,8,1,18.9,8,1
1994/5/21,17.3,8,1,22.2,8,1
1994/5/22,19.3,8,1,23.7,8,1
1994/5/23,21.1,8,1,27.6,8,1
1994/5/24,21.8,8,1,28.1,8,1
1994/5/25,21.4,8,1,25.9,8,1
1994/5/26,21.0,8,1,24.3,8,1
1994/5/27,22.5,8,1,24.9,8,1
1994/5/28,19.4,8,1,23.1,8,1
1994/5/29,21.0,8,1,25.9,8,1
1994/5/30,20.3,8,1,25.1,8,1
1994/5/31,22.4,8,1,26.1,8,1
1994/6/1,21.5,8,1,24.3,8,1
1994/6/2,21.0,8,1,26.5,8,1
1994/6/3,22.4,8,1,27.4,8,1
1994/6/4,23.4,8,1,27.4,8,1
1994/6/5,23.1,8,1,27.0,8,1
1994/6/6,20.1,8,1,23.1,8,1
1994/6/7,19.9,8,1,22.2,8,1
1994/6/8,21.2,8,1,25.2,8,1
1994/6/9,20.0,8,1,21.5,8,1
1994/6/10,22.2,8,1,27.1,8,1
1994/6/11,23.0,8,1,26.9,8,1
1994/6/12,21.7,8,1,24.3,8,1
1994/6/13,22.1,8,1,25.0,8,1
1994/6/14,22.8,8,1,26.8,8,1
1994/6/15,23.4,8,1,27.5,8,1
1994/6/16,22.3,8,1,27.1,8,1
1994/6/17,23.2,8,1,28.8,8,1
1994/6/18,22.9,8,1,26.5,8,1
1994/6/19,16.5,8,1,19.2,8,1
1994/6/20,16.5,8,1,19.7,8,1
1994/6/21,19.5,8,1,23.6,8,1
1994/6/22,22.4,8,1,27.2,8,1
1994/6/23,22.6,8,1,26.2,8,1
1994/6/24,22.2,8,1,24.9,8,1
1994/6/25,21.2,8,1,23.8,8,1
1994/6/26,22.3,8,1,25.7,8,1
1994/6/27,26.1,8,1,30.7,8,1
1994/6/28,22.3,8,1,27.4,8,1
1994/6/29,20.1,8,1,23.2,8,1
1994/6/30,23.3,8,1,28.6,8,1
1994/7/1,24.7,8,1,26.3,8,1
1994/7/2,27.6,8,1,31.2,8,1
1994/7/3,29.2,8,1,34.8,8,1
1994/7/4,28.3,8,1,32.1,8,1
1994/7/5,29.1,8,1,34.1,8,1
1994/7/6,28.6,8,1,32.8,8,1
1994/7/7,24.0,8,1,26.0,8,1
1994/7/8,26.0,8,1,30.2,8,1
1994/7/9,24.7,8,1,26.3,8,1
1994/7/10,25.5,8,1,27.8,8,1
1994/7/11,28.1,8,1,32.2,8,1
1994/7/12,28.1,8,1,34.3,8,1
1994/7/13,26.5,8,1,29.9,8,1
1994/7/14,27.8,8,1,31.7,8,1
1994/7/15,28.9,8,1,34.3,8,1
1994/7/16,28.8,8,1,33.5,8,1
1994/7/17,28.8,8,1,33.7,8,1
1994/7/18,25.6,8,1,29.3,8,1
1994/7/19,26.1,8,1,29.7,8,1
1994/7/20,27.2,8,1,31.6,8,1
1994/7/21,27.9,8,1,31.9,8,1
1994/7/22,27.6,8,1,31.6,8,1
1994/7/23,27.8,8,1,32.0,8,1
1994/7/24,27.9,8,1,32.1,8,1
1994/7/25,27.9,8,1,31.6,8,1
1994/7/26,28.6,8,1,32.9,8,1
1994/7/27,29.0,8,1,33.3,8,1
1994/7/28,28.7,8,1,32.9,8,1
1994/7/29,25.1,8,1,26.4,8,1
1994/7/30,27.2,8,1,31.6,8,1
1994/7/31,29.0,8,1,32.3,8,1
1994/8/1,30.0,8,1,33.7,8,1
1994/8/2,30.3,8,1,34.9,8,1
1994/8/3,30.9,8,1,36.2,8,1
1994/8/4,30.8,8,1,35.9,8,1
1994/8/5,30.1,8,1,36.2,8,1
1994/8/6,29.1,8,1,33.5,8,1
1994/8/7,30.1,8,1,35.0,8,1
1994/8/8,29.8,8,1,33.9,8,1
1994/8/9,29.3,8,1,33.2,8,1
1994/8/10,29.1,8,1,33.4,8,1
1994/8/11,29.0,8,1,33.3,8,1
1994/8/12,28.7,8,1,33.2,8,1
1994/8/13,28.9,8,1,33.2,8,1
1994/8/14,29.2,8,1,33.1,8,1
1994/8/15,29.1,8,1,33.8,8,1
1994/8/16,28.6,8,1,33.9,8,1
1994/8/17,28.9,8,1,34.2,8,1
1994/8/18,28.2,8,1,32.4,8,1
1994/8/19,28.2,8,1,33.2,8,1
1994/8/20,25.2,8,1,30.9,8,1
1994/8/21,23.0,8,1,26.2,8,1
1994/8/22,22.5,8,1,26.2,8,1
1994/8/23,24.9,8,1,29.3,8,1
1994/8/24,26.2,8,1,30.0,8,1
1994/8/25,26.5,8,1,29.9,8,1
1994/8/26,27.4,8,1,31.5,8,1
1994/8/27,27.8,8,1,31.3,8,1
1994/8/28,28.3,8,1,32.5,8,1
1994/8/29,27.9,8,1,32.6,8,1
1994/8/30,28.1,8,1,33.0,8,1
1994/8/31,28.2,8,1,32.1,8,1
1994/9/1,27.5,8,1,32.5,8,1
1994/9/2,25.9,8,1,31.0,8,1
1994/9/3,25.7,8,1,29.9,8,1
1994/9/4,26.3,8,1,31.8,8,1
1994/9/5,25.6,8,1,29.7,8,1
1994/9/6,27.4,8,1,30.9,8,1
1994/9/7,28.2,8,1,32.4,8,1
1994/9/8,27.2,8,1,31.6,8,1
1994/9/9,26.9,8,1,31.6,8,1
1994/9/10,27.4,8,1,31.5,8,1
1994/9/11,28.7,8,1,32.6,8,1
1994/9/12,25.9,8,1,29.1,8,1
1994/9/13,20.3,8,1,23.7,8,1
1994/9/14,20.1,8,1,22.6,8,1
1994/9/15,20.5,8,1,21.4,8,1
1994/9/16,23.3,8,1,28.7,8,1
1994/9/17,25.1,8,1,30.0,8,1
1994/9/18,24.9,8,1,28.8,8,1
1994/9/19,23.8,8,1,26.3,8,1
1994/9/20,24.8,8,1,29.4,8,1
1994/9/21,24.2,8,1,27.5,8,1
1994/9/22,21.3,8,1,23.8,8,1
1994/9/23,21.2,8,1,24.5,8,1
1994/9/24,21.1,8,1,21.7,8,1
1994/9/25,21.7,8,1,24.5,8,1
1994/9/26,21.7,8,1,25.9,8,1
1994/9/27,19.8,8,1,20.8,8,1
1994/9/28,19.5,8,1,19.9,8,1
1994/9/29,22.2,8,1,26.2,8,1
1994/9/30,26.2,8,1,28.7,8,1
1994/10/1,24.4,8,1,28.1,8,1
1994/10/2,21.3,8,1,24.4,8,1
1994/10/3,21.8,8,1,25.1,8,1
1994/10/4,19.7,8,1,21.5,8,1
1994/10/5,20.7,8,1,23.4,8,1
1994/10/6,22.0,8,1,26.7,8,1
1994/10/7,22.0,8,1,25.4,8,1
1994/10/8,21.4,8,1,23.7,8,1
1994/10/9,21.7,8,1,24.6,8,1
1994/10/10,22.0,8,1,24.8,8,1
1994/10/11,19.4,8,1,21.5,8,1
1994/10/12,22.1,8,1,24.9,8,1
1994/10/13,24.9,8,1,26.6,8,1
1994/10/14,22.5,8,1,25.6,8,1
1994/10/15,20.4,8,1,23.9,8,1
1994/10/16,22.1,8,1,26.1,8,1
1994/10/17,21.0,8,1,23.1,8,1
1994/10/18,18.9,8,1,21.6,8,1
1994/10/19,19.3,8,1,22.2,8,1
1994/10/20,19.6,8,1,24.5,8,1
1994/10/21,13.7,8,1,17.9,8,1
1994/10/22,17.0,8,1,23.4,8,1
1994/10/23,18.0,8,1,21.2,8,1
1994/10/24,15.0,8,1,17.9,8,1
1994/10/25,14.9,8,1,18.3,8,1
1994/10/26,16.7,8,1,19.2,8,1
1994/10/27,17.6,8,1,20.1,8,1
1994/10/28,18.6,8,1,21.3,8,1
1994/10/29,18.1,8,1,19.9,8,1
1994/10/30,17.7,8,1,19.5,8,1
