ダウンロードした時刻：2024/07/09 16:09:27

,浜松,浜松,浜松,浜松,浜松,浜松
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
1998/3/27,12.1,8,1,14.6,8,1
1998/3/28,15.5,8,1,20.7,8,1
1998/3/29,15.8,8,1,23.8,8,1
1998/3/30,16.6,8,1,24.7,8,1
1998/3/31,15.9,8,1,21.6,8,1
1998/4/1,9.1,8,1,12.0,8,1
1998/4/2,10.7,8,1,15.5,8,1
1998/4/3,8.8,8,1,14.1,8,1
1998/4/4,11.2,8,1,18.6,8,1
1998/4/5,14.7,8,1,21.2,8,1
1998/4/6,14.7,8,1,18.1,8,1
1998/4/7,16.3,8,1,20.3,8,1
1998/4/8,16.0,8,1,20.2,8,1
1998/4/9,15.2,8,1,16.8,8,1
1998/4/10,17.8,8,1,24.5,8,1
1998/4/11,18.1,8,1,23.8,8,1
1998/4/12,19.0,8,1,24.4,8,1
1998/4/13,20.3,8,1,23.1,8,1
1998/4/14,19.9,8,1,21.1,8,1
1998/4/15,20.7,8,1,25.5,8,1
1998/4/16,17.6,8,1,22.6,8,1
1998/4/17,15.4,8,1,17.0,8,1
1998/4/18,15.3,8,1,17.5,8,1
1998/4/19,18.7,8,1,24.7,8,1
1998/4/20,20.1,8,1,26.2,8,1
1998/4/21,19.4,8,1,23.9,8,1
1998/4/22,20.5,8,1,24.9,8,1
1998/4/23,19.5,8,1,22.3,8,1
1998/4/24,20.9,8,1,23.1,8,1
1998/4/25,21.3,8,1,24.9,8,1
1998/4/26,18.9,8,1,25.7,8,1
1998/4/27,18.6,8,1,24.2,8,1
1998/4/28,18.8,8,1,22.5,8,1
1998/4/29,21.1,8,1,25.2,8,1
1998/4/30,19.8,8,1,23.3,8,1
1998/5/1,19.0,8,1,22.2,8,1
1998/5/2,19.9,8,1,21.4,8,1
1998/5/3,20.9,8,1,23.4,8,1
1998/5/4,17.3,8,1,20.7,8,1
1998/5/5,17.6,8,1,20.9,8,1
1998/5/6,19.8,8,1,21.9,8,1
1998/5/7,22.1,8,1,25.8,8,1
1998/5/8,22.2,8,1,25.5,8,1
1998/5/9,19.1,8,1,22.4,8,1
1998/5/10,19.8,8,1,23.3,8,1
1998/5/11,15.0,8,1,17.6,8,1
1998/5/12,18.7,8,1,22.1,8,1
1998/5/13,21.3,8,1,25.8,8,1
1998/5/14,18.0,8,1,21.5,8,1
1998/5/15,18.9,8,1,23.4,8,1
1998/5/16,19.4,8,1,24.4,8,1
1998/5/17,21.4,8,1,25.8,8,1
1998/5/18,21.0,8,1,22.8,8,1
1998/5/19,22.5,8,1,28.8,8,1
1998/5/20,21.4,8,1,25.9,8,1
1998/5/21,22.1,8,1,26.2,8,1
1998/5/22,22.5,8,1,28.0,8,1
1998/5/23,22.2,8,1,27.1,8,1
1998/5/24,20.6,8,1,23.7,8,1
1998/5/25,24.2,8,1,28.7,8,1
1998/5/26,20.5,8,1,23.7,8,1
1998/5/27,22.0,8,1,26.2,8,1
1998/5/28,23.0,8,1,26.9,8,1
1998/5/29,21.6,8,1,25.9,8,1
1998/5/30,23.6,8,1,29.0,8,1
1998/5/31,22.6,8,1,28.6,8,1
1998/6/1,22.6,8,1,28.9,8,1
1998/6/2,20.5,8,1,23.9,8,1
1998/6/3,18.6,8,1,20.9,8,1
1998/6/4,22.3,8,1,27.6,8,1
1998/6/5,19.3,8,1,21.7,8,1
1998/6/6,20.0,8,1,24.1,8,1
1998/6/7,20.3,8,1,24.3,8,1
1998/6/8,20.5,8,1,24.7,8,1
1998/6/9,19.6,8,1,22.1,8,1
1998/6/10,22.2,8,1,26.7,8,1
1998/6/11,23.0,8,1,26.7,8,1
1998/6/12,22.3,8,1,25.0,8,1
1998/6/13,20.0,8,1,21.8,8,1
1998/6/14,20.1,8,1,22.4,8,1
1998/6/15,23.3,8,1,28.0,8,1
1998/6/16,22.2,8,1,27.0,8,1
1998/6/17,22.5,8,1,25.5,8,1
1998/6/18,23.9,8,1,28.2,8,1
1998/6/19,23.9,8,1,25.2,8,1
1998/6/20,24.8,8,1,29.4,8,1
1998/6/21,21.5,8,1,25.1,8,1
1998/6/22,21.3,8,1,24.1,8,1
1998/6/23,18.4,8,1,19.1,8,1
1998/6/24,21.2,8,1,24.0,8,1
1998/6/25,23.6,8,1,27.5,8,1
1998/6/26,25.4,8,1,27.6,8,1
1998/6/27,27.0,8,1,29.9,8,1
1998/6/28,28.1,8,1,31.4,8,1
1998/6/29,26.7,8,1,32.3,8,1
1998/6/30,25.5,8,1,29.7,8,1
1998/7/1,26.2,8,1,30.1,8,1
1998/7/2,26.6,8,1,29.9,8,1
1998/7/3,28.2,8,1,31.7,8,1
1998/7/4,29.7,8,1,35.1,8,1
1998/7/5,29.8,8,1,35.5,8,1
1998/7/6,27.1,8,1,30.1,8,1
1998/7/7,27.9,8,1,31.8,8,1
1998/7/8,28.8,8,1,35.2,8,1
1998/7/9,29.5,8,1,34.4,8,1
1998/7/10,27.6,8,1,30.5,8,1
1998/7/11,25.9,8,1,28.8,8,1
1998/7/12,25.2,8,1,29.4,8,1
1998/7/13,22.5,8,1,25.4,8,1
1998/7/14,23.0,8,1,26.1,8,1
1998/7/15,24.0,8,1,26.9,8,1
1998/7/16,21.5,8,1,24.2,8,1
1998/7/17,23.5,8,1,28.6,8,1
1998/7/18,24.5,8,1,27.7,8,1
1998/7/19,25.3,8,1,28.9,8,1
1998/7/20,26.0,8,1,30.1,8,1
1998/7/21,25.6,8,1,29.2,8,1
1998/7/22,25.6,8,1,29.1,8,1
1998/7/23,26.4,8,1,30.2,8,1
1998/7/24,23.7,8,1,25.4,8,1
1998/7/25,27.7,8,1,33.5,8,1
1998/7/26,27.0,8,1,31.2,8,1
1998/7/27,27.0,8,1,30.6,8,1
1998/7/28,27.4,8,1,30.1,8,1
1998/7/29,27.1,8,1,30.7,8,1
1998/7/30,28.0,8,1,32.4,8,1
1998/7/31,26.1,8,1,29.5,8,1
1998/8/1,27.5,8,1,30.9,8,1
1998/8/2,28.1,8,1,30.2,8,1
1998/8/3,29.2,8,1,33.9,8,1
1998/8/4,31.4,8,1,36.5,8,1
1998/8/5,28.4,8,1,33.6,8,1
1998/8/6,28.3,8,1,32.3,8,1
1998/8/7,27.8,8,1,31.1,8,1
1998/8/8,26.8,8,1,30.6,8,1
1998/8/9,25.3,8,1,28.8,8,1
1998/8/10,26.5,8,1,29.7,8,1
1998/8/11,28.7,8,1,33.9,8,1
1998/8/12,29.9,8,1,35.6,8,1
1998/8/13,30.2,8,1,35.5,8,1
1998/8/14,30.1,8,1,35.5,8,1
1998/8/15,27.8,8,1,31.6,8,1
1998/8/16,29.3,8,1,33.1,8,1
1998/8/17,29.8,8,1,34.5,8,1
1998/8/18,29.8,8,1,34.3,8,1
1998/8/19,28.9,8,1,33.0,8,1
1998/8/20,29.1,8,1,33.2,8,1
1998/8/21,29.2,8,1,35.1,8,1
1998/8/22,27.1,8,1,31.5,8,1
1998/8/23,27.0,8,1,31.8,8,1
1998/8/24,27.4,8,1,32.1,8,1
1998/8/25,27.8,8,1,31.4,8,1
1998/8/26,27.5,8,1,31.3,8,1
1998/8/27,27.7,8,1,32.3,8,1
1998/8/28,26.0,8,1,28.3,8,1
1998/8/29,27.6,8,1,32.4,8,1
1998/8/30,27.4,8,1,31.9,8,1
1998/8/31,27.7,8,1,32.0,8,1
1998/9/1,26.2,8,1,30.0,8,1
1998/9/2,25.2,8,1,28.6,8,1
1998/9/3,25.1,8,1,29.1,8,1
1998/9/4,25.2,8,1,28.5,8,1
1998/9/5,25.0,8,1,29.1,8,1
1998/9/6,22.5,8,1,25.6,8,1
1998/9/7,21.9,8,1,24.4,8,1
1998/9/8,24.7,8,1,29.2,8,1
1998/9/9,25.3,8,1,29.5,8,1
1998/9/10,25.8,8,1,29.4,8,1
1998/9/11,26.2,8,1,30.0,8,1
1998/9/12,25.7,8,1,29.4,8,1
1998/9/13,25.9,8,1,29.7,8,1
1998/9/14,26.4,8,1,31.7,8,1
1998/9/15,25.9,8,1,30.2,8,1
1998/9/16,25.5,8,1,30.8,8,1
1998/9/17,23.7,8,1,27.2,8,1
1998/9/18,24.6,8,1,30.2,8,1
1998/9/19,26.6,8,1,30.9,8,1
1998/9/20,26.4,8,1,31.1,8,1
1998/9/21,25.4,8,1,28.5,8,1
1998/9/22,25.7,8,1,27.6,8,1
1998/9/23,23.5,8,1,24.8,8,1
1998/9/24,25.6,8,1,29.4,8,1
1998/9/25,25.9,8,1,29.2,8,1
1998/9/26,26.1,8,1,29.8,8,1
1998/9/27,20.5,8,1,24.7,8,1
1998/9/28,22.2,8,1,25.3,8,1
1998/9/29,23.6,8,1,27.7,8,1
1998/9/30,24.1,8,1,28.0,8,1
1998/10/1,24.7,8,1,26.1,8,1
1998/10/2,25.2,8,1,29.9,8,1
1998/10/3,23.6,8,1,27.7,8,1
1998/10/4,23.5,8,1,28.1,8,1
1998/10/5,23.3,8,1,27.7,8,1
1998/10/6,23.4,8,1,28.0,8,1
1998/10/7,21.1,8,1,23.3,8,1
1998/10/8,23.6,8,1,28.0,8,1
1998/10/9,21.8,8,1,26.5,8,1
1998/10/10,20.6,8,1,25.1,8,1
1998/10/11,20.8,8,1,25.7,8,1
1998/10/12,19.7,8,1,22.2,8,1
1998/10/13,21.3,8,1,26.8,8,1
1998/10/14,21.4,8,1,24.3,8,1
1998/10/15,23.4,8,1,26.4,8,1
1998/10/16,22.6,8,1,23.9,8,1
1998/10/17,22.1,8,1,25.5,8,1
1998/10/18,24.1,8,1,28.5,8,1
1998/10/19,21.3,8,1,26.1,8,1
1998/10/20,20.1,8,1,24.0,8,1
1998/10/21,16.3,8,1,18.9,8,1
1998/10/22,17.5,8,1,22.0,8,1
1998/10/23,17.5,8,1,19.9,8,1
1998/10/24,15.6,8,1,19.0,8,1
1998/10/25,17.6,8,1,24.1,8,1
1998/10/26,17.2,8,1,20.8,8,1
1998/10/27,16.8,8,1,18.6,8,1
1998/10/28,18.9,8,1,23.7,8,1
1998/10/29,18.6,8,1,23.4,8,1
1998/10/30,18.7,8,1,24.2,8,1
1998/10/31,19.0,8,1,23.6,8,1
1998/11/1,18.0,8,1,22.8,8,1
1998/11/2,17.8,8,1,21.5,8,1
1998/11/3,19.2,8,1,23.8,8,1
1998/11/4,18.3,8,1,23.3,8,1
1998/11/5,17.8,8,1,20.6,8,1
1998/11/6,14.9,8,1,17.5,8,1
1998/11/7,16.0,8,1,18.2,8,1
1998/11/8,16.6,8,1,22.4,8,1
1998/11/9,16.6,8,1,21.6,8,1
1998/11/10,14.7,8,1,18.4,8,1
1998/11/11,14.0,8,1,17.9,8,1
1998/11/12,14.3,8,1,18.3,8,1
1998/11/13,13.7,8,1,18.9,8,1
1998/11/14,16.4,8,1,21.5,8,1
1998/11/15,16.6,8,1,23.1,8,1
1998/11/16,17.0,8,1,23.5,8,1
1998/11/17,15.8,8,1,19.3,8,1
1998/11/18,9.6,8,1,12.8,8,1
1998/11/19,8.1,8,1,11.9,8,1
1998/11/20,8.4,8,1,12.7,8,1
1998/11/21,9.5,8,1,12.6,8,1
1998/11/22,10.4,8,1,15.2,8,1
1998/11/23,11.2,8,1,15.9,8,1
1998/11/24,11.5,8,1,16.4,8,1
1998/11/25,11.1,8,1,17.3,8,1
1998/11/26,10.5,8,1,15.6,8,1
1998/11/27,11.3,8,1,15.5,8,1
1998/11/28,14.0,8,1,19.2,8,1
1998/11/29,11.9,8,1,16.4,8,1
1998/11/30,12.6,8,1,17.1,8,1
1998/12/1,13.5,8,1,19.4,8,1
1998/12/2,13.1,8,1,15.8,8,1
1998/12/3,9.4,8,1,11.8,8,1
1998/12/4,9.4,8,1,12.1,8,1
1998/12/5,10.8,8,1,12.4,8,1
1998/12/6,12.2,8,1,16.6,8,1
1998/12/7,13.5,8,1,18.0,8,1
1998/12/8,11.4,8,1,12.9,8,1
1998/12/9,8.9,8,1,12.7,8,1
1998/12/10,7.6,8,1,12.2,8,1
1998/12/11,7.3,8,1,10.9,8,1
1998/12/12,6.3,8,1,10.0,8,1
1998/12/13,8.6,8,1,14.3,8,1
1998/12/14,10.7,8,1,14.7,8,1
1998/12/15,11.8,8,1,15.5,8,1
1998/12/16,10.7,8,1,12.8,8,1
1998/12/17,11.9,8,1,16.9,8,1
1998/12/18,10.5,8,1,16.1,8,1
1998/12/19,11.0,8,1,16.2,8,1
1998/12/20,10.6,8,1,15.0,8,1
1998/12/21,8.0,8,1,12.7,8,1
1998/12/22,9.8,8,1,15.0,8,1
1998/12/23,11.2,8,1,15.9,8,1
1998/12/24,8.5,8,1,12.9,8,1
1998/12/25,7.4,8,1,13.3,8,1
1998/12/26,8.7,8,1,15.2,8,1
1998/12/27,8.0,8,1,13.0,8,1
1998/12/28,8.1,8,1,13.9,8,1
1998/12/29,9.6,8,1,15.7,8,1
1998/12/30,8.5,8,1,11.8,8,1
1998/12/31,6.2,8,1,10.1,8,1
1999/1/1,5.1,8,1,9.2,8,1
1999/1/2,6.0,8,1,10.1,8,1
1999/1/3,6.7,8,1,11.1,8,1
1999/1/4,6.2,8,1,11.2,8,1
1999/1/5,6.8,8,1,13.3,8,1
1999/1/6,8.5,8,1,14.6,8,1
1999/1/7,8.8,8,1,13.2,8,1
1999/1/8,2.4,8,1,5.3,8,1
1999/1/9,1.3,8,1,4.0,8,1
1999/1/10,3.4,8,1,6.6,8,1
1999/1/11,5.0,8,1,9.2,8,1
1999/1/12,4.5,8,1,7.7,8,1
1999/1/13,5.1,8,1,10.2,8,1
1999/1/14,6.2,8,1,9.8,8,1
1999/1/15,4.5,8,1,5.8,8,1
1999/1/16,6.2,8,1,10.0,8,1
1999/1/17,6.5,8,1,12.3,8,1
1999/1/18,7.7,8,1,14.1,8,1
1999/1/19,7.8,8,1,12.0,8,1
1999/1/20,10.0,8,1,14.7,8,1
1999/1/21,6.3,8,1,10.7,8,1
1999/1/22,6.3,8,1,12.0,8,1
1999/1/23,8.9,8,1,15.1,8,1
1999/1/24,7.9,8,1,10.9,8,1
1999/1/25,8.8,8,1,13.3,8,1
1999/1/26,8.8,8,1,13.6,8,1
1999/1/27,8.3,8,1,12.4,8,1
1999/1/28,8.7,8,1,14.1,8,1
1999/1/29,4.7,8,1,8.2,8,1
1999/1/30,3.9,8,1,8.5,8,1
1999/1/31,6.0,8,1,11.2,8,1
1999/2/1,7.0,8,1,9.0,8,1
1999/2/2,6.3,8,1,10.2,8,1
1999/2/3,1.6,8,1,5.5,8,1
1999/2/4,0.7,8,1,6.9,8,1
1999/2/5,3.0,8,1,8.1,8,1
1999/2/6,4.6,8,1,9.2,8,1
1999/2/7,6.4,8,1,11.5,8,1
1999/2/8,8.8,8,1,14.7,8,1
1999/2/9,8.1,8,1,14.2,8,1
1999/2/10,8.3,8,1,13.7,8,1
1999/2/11,5.6,8,1,7.4,8,1
1999/2/12,4.3,8,1,7.8,8,1
1999/2/13,2.2,8,1,6.8,8,1
1999/2/14,2.9,8,1,8.8,8,1
1999/2/15,5.4,8,1,10.3,8,1
1999/2/16,7.3,8,1,13.6,8,1
1999/2/17,9.5,8,1,16.5,8,1
1999/2/18,9.3,8,1,14.7,8,1
1999/2/19,7.2,8,1,12.4,8,1
1999/2/20,4.5,8,1,9.7,8,1
1999/2/21,4.2,8,1,9.2,8,1
1999/2/22,4.8,8,1,10.0,8,1
1999/2/23,7.4,8,1,12.9,8,1
1999/2/24,6.6,8,1,9.2,8,1
1999/2/25,9.9,8,1,15.7,8,1
1999/2/26,10.5,8,1,16.3,8,1
1999/2/27,11.1,8,1,17.3,8,1
1999/2/28,5.4,8,1,10.8,8,1
1999/3/1,9.1,8,1,14.9,8,1
1999/3/2,11.0,8,1,16.1,8,1
1999/3/3,11.9,8,1,18.1,8,1
1999/3/4,12.1,8,1,17.1,8,1
1999/3/5,12.7,8,1,14.8,8,1
1999/3/6,11.9,8,1,18.0,8,1
1999/3/7,9.8,8,1,11.2,8,1
1999/3/8,9.6,8,1,14.5,8,1
1999/3/9,8.1,8,1,10.5,8,1
1999/3/10,8.2,8,1,10.3,8,1
1999/3/11,6.8,8,1,9.1,8,1
1999/3/12,8.4,8,1,13.6,8,1
1999/3/13,10.0,8,1,14.1,8,1
1999/3/14,13.5,8,1,19.8,8,1
1999/3/15,15.0,8,1,17.2,8,1
1999/3/16,15.8,8,1,23.4,8,1
1999/3/17,14.8,8,1,19.4,8,1
1999/3/18,16.0,8,1,21.3,8,1
1999/3/19,15.5,8,1,16.2,8,1
1999/3/20,8.5,8,1,14.9,8,1
1999/3/21,7.2,8,1,9.1,8,1
1999/3/22,6.4,8,1,9.5,8,1
1999/3/23,7.0,8,1,12.4,8,1
1999/3/24,10.4,8,1,16.1,8,1
1999/3/25,12.5,8,1,16.9,8,1
1999/3/26,14.9,8,1,18.4,8,1
1999/3/27,13.9,8,1,16.7,8,1
1999/3/28,10.6,8,1,15.9,8,1
1999/3/29,7.8,8,1,12.7,8,1
1999/3/30,8.5,8,1,13.2,8,1
1999/3/31,12.2,8,1,18.4,8,1
1999/4/1,13.8,8,1,18.5,8,1
1999/4/2,15.4,8,1,21.7,8,1
1999/4/3,11.6,8,1,17.0,8,1
1999/4/4,12.2,8,1,17.5,8,1
1999/4/5,12.7,8,1,16.5,8,1
1999/4/6,11.3,8,1,16.2,8,1
1999/4/7,9.4,8,1,14.1,8,1
1999/4/8,9.1,8,1,15.2,8,1
1999/4/9,9.9,8,1,17.1,8,1
1999/4/10,11.5,8,1,13.6,8,1
1999/4/11,17.3,8,1,22.3,8,1
1999/4/12,16.6,8,1,21.1,8,1
1999/4/13,17.3,8,1,23.0,8,1
1999/4/14,14.2,8,1,18.7,8,1
1999/4/15,13.1,8,1,18.0,8,1
1999/4/16,13.9,8,1,19.3,8,1
1999/4/17,15.5,8,1,19.8,8,1
1999/4/18,13.2,8,1,14.2,8,1
1999/4/19,16.9,8,1,21.6,8,1
1999/4/20,17.6,8,1,22.1,8,1
1999/4/21,17.0,8,1,21.8,8,1
1999/4/22,16.8,8,1,21.6,8,1
1999/4/23,15.1,8,1,17.6,8,1
1999/4/24,15.0,8,1,17.8,8,1
1999/4/25,18.0,8,1,24.6,8,1
1999/4/26,18.4,8,1,23.6,8,1
1999/4/27,18.0,8,1,23.1,8,1
1999/4/28,18.4,8,1,25.3,8,1
1999/4/29,15.2,8,1,21.8,8,1
1999/4/30,13.8,8,1,18.4,8,1
1999/5/1,14.7,8,1,20.5,8,1
1999/5/2,16.8,8,1,22.0,8,1
1999/5/3,18.0,8,1,22.4,8,1
1999/5/4,16.8,8,1,18.8,8,1
1999/5/5,19.6,8,1,24.6,8,1
1999/5/6,18.5,8,1,24.5,8,1
1999/5/7,19.1,8,1,25.0,8,1
1999/5/8,19.7,8,1,25.5,8,1
1999/5/9,20.0,8,1,25.3,8,1
1999/5/10,18.5,8,1,21.8,8,1
1999/5/11,20.0,8,1,26.8,8,1
1999/5/12,19.0,8,1,22.8,8,1
1999/5/13,19.7,8,1,24.1,8,1
1999/5/14,19.8,8,1,24.6,8,1
1999/5/15,19.9,8,1,24.1,8,1
1999/5/16,18.9,8,1,22.8,8,1
1999/5/17,18.6,8,1,22.9,8,1
1999/5/18,19.7,8,1,24.3,8,1
1999/5/19,18.7,8,1,20.9,8,1
1999/5/20,20.5,8,1,24.6,8,1
1999/5/21,20.6,8,1,27.0,8,1
1999/5/22,20.0,8,1,24.3,8,1
1999/5/23,19.9,8,1,23.9,8,1
1999/5/24,17.9,8,1,19.2,8,1
1999/5/25,21.0,8,1,25.1,8,1
1999/5/26,19.7,8,1,24.0,8,1
1999/5/27,19.9,8,1,22.0,8,1
1999/5/28,19.8,8,1,22.7,8,1
1999/5/29,19.4,8,1,24.1,8,1
1999/5/30,18.5,8,1,23.8,8,1
1999/5/31,20.3,8,1,25.8,8,1
1999/6/1,19.8,8,1,24.8,8,1
1999/6/2,20.9,8,1,25.8,8,1
1999/6/3,22.4,8,1,26.9,8,1
1999/6/4,21.1,8,1,24.2,8,1
1999/6/5,22.2,8,1,26.8,8,1
1999/6/6,22.6,8,1,27.7,8,1
1999/6/7,20.9,8,1,22.8,8,1
1999/6/8,22.5,8,1,27.5,8,1
1999/6/9,22.5,8,1,29.6,8,1
1999/6/10,21.9,8,1,26.0,8,1
1999/6/11,22.4,8,1,26.5,8,1
1999/6/12,21.7,8,1,25.9,8,1
1999/6/13,23.0,8,1,26.7,8,1
1999/6/14,23.5,8,1,28.2,8,1
1999/6/15,23.9,8,1,28.2,8,1
1999/6/16,25.1,8,1,29.6,8,1
1999/6/17,24.8,8,1,28.3,8,1
1999/6/18,23.1,8,1,25.5,8,1
1999/6/19,19.0,8,1,21.1,8,1
1999/6/20,20.3,8,1,24.3,8,1
1999/6/21,21.7,8,1,25.0,8,1
1999/6/22,20.3,8,1,25.2,8,1
1999/6/23,21.2,8,1,25.3,8,1
1999/6/24,22.7,8,1,24.7,8,1
1999/6/25,22.6,8,1,23.8,8,1
1999/6/26,22.2,8,1,26.2,8,1
1999/6/27,21.6,8,1,23.7,8,1
1999/6/28,22.3,8,1,26.7,8,1
1999/6/29,21.0,8,1,24.0,8,1
1999/6/30,23.9,8,1,27.9,8,1
1999/7/1,24.3,8,1,29.2,8,1
1999/7/2,23.7,8,1,28.4,8,1
1999/7/3,23.6,8,1,26.9,8,1
1999/7/4,23.8,8,1,28.0,8,1
1999/7/5,22.1,8,1,25.1,8,1
1999/7/6,22.9,8,1,27.7,8,1
1999/7/7,22.5,8,1,26.5,8,1
1999/7/8,23.2,8,1,26.5,8,1
1999/7/9,24.4,8,1,29.8,8,1
1999/7/10,24.8,8,1,29.3,8,1
1999/7/11,24.3,8,1,29.2,8,1
1999/7/12,24.0,8,1,26.9,8,1
1999/7/13,23.3,8,1,26.5,8,1
1999/7/14,26.3,8,1,29.8,8,1
1999/7/15,27.2,8,1,32.1,8,1
1999/7/16,26.7,8,1,31.2,8,1
1999/7/17,26.6,8,1,30.9,8,1
1999/7/18,26.4,8,1,31.2,8,1
1999/7/19,25.6,8,1,27.2,8,1
1999/7/20,25.0,8,1,28.0,8,1
1999/7/21,26.9,8,1,30.7,8,1
1999/7/22,27.7,8,1,30.9,8,1
1999/7/23,27.3,8,1,29.8,8,1
1999/7/24,27.4,8,1,30.4,8,1
1999/7/25,27.6,8,1,30.4,8,1
1999/7/26,28.0,8,1,32.3,8,1
1999/7/27,27.4,8,1,30.0,8,1
1999/7/28,26.9,8,1,29.4,8,1
1999/7/29,27.2,8,1,30.4,8,1
1999/7/30,27.4,8,1,31.0,8,1
1999/7/31,27.6,8,1,31.9,8,1
1999/8/1,27.6,8,1,32.1,8,1
1999/8/2,27.5,8,1,32.1,8,1
1999/8/3,28.1,8,1,32.6,8,1
1999/8/4,28.7,8,1,33.0,8,1
1999/8/5,28.6,8,1,32.6,8,1
1999/8/6,27.7,8,1,32.2,8,1
1999/8/7,28.0,8,1,32.0,8,1
1999/8/8,28.4,8,1,32.8,8,1
1999/8/9,29.4,8,1,33.8,8,1
1999/8/10,26.9,8,1,30.1,8,1
1999/8/11,25.6,8,1,29.1,8,1
1999/8/12,27.4,8,1,31.4,8,1
1999/8/13,26.9,8,1,29.9,8,1
1999/8/14,28.1,8,1,33.6,8,1
1999/8/15,27.7,8,1,30.7,8,1
1999/8/16,27.8,8,1,31.4,8,1
1999/8/17,28.2,8,1,32.5,8,1
1999/8/18,28.4,8,1,32.4,8,1
1999/8/19,27.4,8,1,31.5,8,1
1999/8/20,24.9,8,1,27.2,8,1
1999/8/21,25.4,8,1,30.4,8,1
1999/8/22,27.9,8,1,32.2,8,1
1999/8/23,28.4,8,1,32.5,8,1
1999/8/24,28.2,8,1,33.4,8,1
1999/8/25,27.2,8,1,32.5,8,1
1999/8/26,27.0,8,1,31.1,8,1
1999/8/27,27.9,8,1,32.8,8,1
1999/8/28,28.9,8,1,33.3,8,1
1999/8/29,28.7,8,1,34.2,8,1
1999/8/30,27.5,8,1,31.5,8,1
1999/8/31,27.7,8,1,31.3,8,1
1999/9/1,27.1,8,1,31.0,8,1
1999/9/2,26.8,8,1,31.6,8,1
1999/9/3,26.7,8,1,31.1,8,1
1999/9/4,24.2,8,1,26.5,8,1
1999/9/5,25.2,8,1,30.3,8,1
1999/9/6,25.7,8,1,30.3,8,1
1999/9/7,25.9,8,1,30.0,8,1
1999/9/8,26.8,8,1,31.3,8,1
1999/9/9,27.8,8,1,33.3,8,1
1999/9/10,26.7,8,1,31.1,8,1
1999/9/11,26.4,8,1,28.7,8,1
1999/9/12,27.5,8,1,31.3,8,1
1999/9/13,27.1,8,1,30.6,8,1
1999/9/14,27.3,8,1,31.9,8,1
1999/9/15,26.8,8,1,30.4,8,1
1999/9/16,23.3,8,1,25.7,8,1
1999/9/17,24.8,8,1,29.3,8,1
1999/9/18,26.4,8,1,30.7,8,1
1999/9/19,27.1,8,1,32.1,8,1
1999/9/20,26.7,8,1,31.2,8,1
1999/9/21,25.5,8,1,27.4,8,1
1999/9/22,23.1,8,1,25.0,8,1
1999/9/23,23.5,8,1,26.5,8,1
1999/9/24,25.5,8,1,28.2,8,1
1999/9/25,27.0,8,1,31.1,8,1
1999/9/26,25.8,8,1,28.9,8,1
1999/9/27,25.4,8,1,30.0,8,1
1999/9/28,25.2,8,1,30.0,8,1
1999/9/29,25.9,8,1,30.8,8,1
1999/9/30,26.6,8,1,31.9,8,1
1999/10/1,25.8,8,1,31.0,8,1
1999/10/2,25.5,8,1,29.8,8,1
1999/10/3,23.2,8,1,27.6,8,1
1999/10/4,20.9,8,1,25.7,8,1
1999/10/5,20.8,8,1,22.9,8,1
1999/10/6,22.0,8,1,26.8,8,1
1999/10/7,22.1,8,1,24.8,8,1
1999/10/8,21.8,8,1,24.1,8,1
1999/10/9,21.2,8,1,26.2,8,1
1999/10/10,20.5,8,1,25.7,8,1
1999/10/11,21.4,8,1,27.0,8,1
1999/10/12,23.4,8,1,29.3,8,1
1999/10/13,24.1,8,1,28.8,8,1
1999/10/14,25.2,8,1,30.4,8,1
1999/10/15,21.3,8,1,23.5,8,1
1999/10/16,21.1,8,1,25.8,8,1
1999/10/17,16.5,8,1,20.4,8,1
1999/10/18,16.5,8,1,20.9,8,1
1999/10/19,14.5,8,1,15.6,8,1
1999/10/20,16.6,8,1,22.1,8,1
1999/10/21,18.3,8,1,24.3,8,1
1999/10/22,19.1,8,1,23.7,8,1
1999/10/23,18.9,8,1,25.2,8,1
1999/10/24,18.1,8,1,23.0,8,1
1999/10/25,17.1,8,1,22.9,8,1
1999/10/26,18.0,8,1,24.6,8,1
1999/10/27,17.4,8,1,19.9,8,1
1999/10/28,19.4,8,1,23.7,8,1
1999/10/29,19.3,8,1,25.8,8,1
1999/10/30,19.0,8,1,23.9,8,1
1999/10/31,17.5,8,1,23.1,8,1
1999/11/1,20.0,8,1,23.4,8,1
1999/11/2,15.3,8,1,18.5,8,1
1999/11/3,14.0,8,1,19.7,8,1
1999/11/4,14.0,8,1,19.4,8,1
1999/11/5,14.4,8,1,20.3,8,1
1999/11/6,14.6,8,1,20.9,8,1
1999/11/7,16.8,8,1,22.7,8,1
1999/11/8,16.2,8,1,21.0,8,1
1999/11/9,16.3,8,1,21.3,8,1
1999/11/10,14.7,8,1,19.0,8,1
1999/11/11,15.5,8,1,20.4,8,1
1999/11/12,15.8,8,1,16.8,8,1
1999/11/13,18.7,8,1,23.8,8,1
1999/11/14,17.0,8,1,22.5,8,1
1999/11/15,17.5,8,1,21.4,8,1
1999/11/16,13.6,8,1,17.4,8,1
1999/11/17,10.6,8,1,16.9,8,1
1999/11/18,11.5,8,1,15.5,8,1
