ダウンロードした時刻：2024/07/10 01:11:24

,横浜,横浜,横浜,横浜,横浜,横浜
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
1978/11/19,13.8,8,1,17.8,8,1
1978/11/20,12.6,8,1,17.5,8,1
1978/11/21,11.6,8,1,16.1,8,1
1978/11/22,9.9,8,1,14.0,8,1
1978/11/23,10.8,8,1,14.2,8,1
1978/11/24,11.2,8,1,13.8,8,1
1978/11/25,9.2,8,1,13.9,8,1
1978/11/26,10.0,8,1,13.9,8,1
1978/11/27,10.6,8,1,11.6,8,1
1978/11/28,12.1,8,1,17.9,8,1
1978/11/29,10.0,8,1,14.5,8,1
1978/11/30,10.6,8,1,15.2,8,1
1978/12/1,10.3,8,1,13.6,8,1
1978/12/2,13.5,8,1,18.9,8,1
1978/12/3,11.5,8,1,16.0,8,1
1978/12/4,10.5,8,1,15.5,8,1
1978/12/5,9.3,8,1,13.1,8,1
1978/12/6,6.3,8,1,8.3,8,1
1978/12/7,7.0,8,1,11.5,8,1
1978/12/8,10.0,8,1,16.2,8,1
1978/12/9,11.4,8,1,17.0,8,1
1978/12/10,15.5,8,1,18.7,8,1
1978/12/11,6.8,8,1,12.4,8,1
1978/12/12,6.5,8,1,10.7,8,1
1978/12/13,8.3,8,1,15.0,8,1
1978/12/14,9.8,8,1,14.4,8,1
1978/12/15,9.6,8,1,13.6,8,1
1978/12/16,9.5,8,1,12.7,8,1
1978/12/17,10.4,8,1,16.7,8,1
1978/12/18,8.6,8,1,10.2,8,1
1978/12/19,4.2,8,1,6.8,8,1
1978/12/20,4.1,8,1,7.7,8,1
1978/12/21,4.6,8,1,9.7,8,1
1978/12/22,5.2,8,1,8.3,8,1
1978/12/23,4.5,8,1,8.8,8,1
1978/12/24,8.4,8,1,13.0,8,1
1978/12/25,7.0,8,1,10.2,8,1
1978/12/26,7.7,8,1,12.4,8,1
1978/12/27,8.9,8,1,14.1,8,1
1978/12/28,8.5,8,1,12.1,8,1
1978/12/29,7.9,8,1,13.6,8,1
1978/12/30,3.8,8,1,7.2,8,1
1978/12/31,4.2,8,1,8.4,8,1
1979/1/1,4.5,8,1,9.0,8,1
1979/1/2,5.2,8,1,10.0,8,1
1979/1/3,5.5,8,1,9.7,8,1
1979/1/4,6.7,8,1,12.5,8,1
1979/1/5,8.1,8,1,12.8,8,1
1979/1/6,7.3,8,1,10.7,8,1
1979/1/7,4.6,8,1,7.6,8,1
1979/1/8,7.5,8,1,13.0,8,1
1979/1/9,9.7,8,1,16.8,8,1
1979/1/10,11.4,8,1,16.5,8,1
1979/1/11,8.1,8,1,10.3,8,1
1979/1/12,6.0,8,1,8.7,8,1
1979/1/13,1.4,8,1,3.1,8,1
1979/1/14,3.2,8,1,6.6,8,1
1979/1/15,4.6,8,1,10.3,8,1
1979/1/16,5.2,8,1,9.9,8,1
1979/1/17,5.3,8,1,9.6,8,1
1979/1/18,8.6,8,1,16.0,8,1
1979/1/19,3.4,8,1,7.2,8,1
1979/1/20,4.6,8,1,8.2,8,1
1979/1/21,7.2,8,1,12.5,8,1
1979/1/22,4.8,8,1,8.4,8,1
1979/1/23,6.0,8,1,10.9,8,1
1979/1/24,7.2,8,1,12.0,8,1
1979/1/25,7.0,8,1,12.1,8,1
1979/1/26,9.2,8,1,14.2,8,1
1979/1/27,8.2,8,1,14.6,8,1
1979/1/28,4.2,8,1,6.8,8,1
1979/1/29,2.0,8,1,4.7,8,1
1979/1/30,6.4,8,1,12.3,8,1
1979/1/31,7.0,8,1,8.8,8,1
1979/2/1,10.9,8,1,17.2,8,1
1979/2/2,5.9,8,1,9.3,8,1
1979/2/3,5.8,8,1,11.3,8,1
1979/2/4,6.1,8,1,12.1,8,1
1979/2/5,3.3,8,1,5.3,8,1
1979/2/6,7.2,8,1,13.2,8,1
1979/2/7,7.8,8,1,12.2,8,1
1979/2/8,7.4,8,1,11.2,8,1
1979/2/9,7.3,8,1,10.7,8,1
1979/2/10,7.8,8,1,10.7,8,1
1979/2/11,10.3,8,1,17.2,8,1
1979/2/12,9.8,8,1,14.0,8,1
1979/2/13,9.9,8,1,14.0,8,1
1979/2/14,10.3,8,1,13.1,8,1
1979/2/15,8.8,8,1,13.7,8,1
1979/2/16,6.6,8,1,11.2,8,1
1979/2/17,5.1,8,1,8.6,8,1
1979/2/18,8.4,8,1,13.4,8,1
1979/2/19,7.2,8,1,13.6,8,1
1979/2/20,8.0,8,1,13.6,8,1
1979/2/21,13.2,8,1,19.0,8,1
1979/2/22,12.9,8,1,17.1,8,1
1979/2/23,8.2,8,1,9.8,8,1
1979/2/24,7.7,8,1,9.7,8,1
1979/2/25,8.8,8,1,12.9,8,1
1979/2/26,6.8,8,1,8.7,8,1
1979/2/27,5.6,8,1,8.4,8,1
1979/2/28,6.2,8,1,11.4,8,1
1979/3/1,5.3,8,1,10.2,8,1
1979/3/2,5.0,8,1,9.8,8,1
1979/3/3,6.1,8,1,9.9,8,1
1979/3/4,3.3,8,1,5.8,8,1
1979/3/5,6.6,8,1,10.1,8,1
1979/3/6,8.0,8,1,12.8,8,1
1979/3/7,9.6,8,1,12.8,8,1
1979/3/8,7.6,8,1,11.0,8,1
1979/3/9,10.5,8,1,15.1,8,1
1979/3/10,11.5,8,1,16.3,8,1
1979/3/11,8.2,8,1,12.4,8,1
1979/3/12,4.2,8,1,7.4,8,1
1979/3/13,4.8,8,1,7.3,8,1
1979/3/14,7.3,8,1,11.0,8,1
1979/3/15,8.5,8,1,12.3,8,1
1979/3/16,9.6,8,1,14.0,8,1
1979/3/17,10.4,8,1,15.1,8,1
1979/3/18,9.3,8,1,14.6,8,1
1979/3/19,9.1,8,1,12.7,8,1
1979/3/20,10.3,8,1,11.9,8,1
1979/3/21,8.4,8,1,11.5,8,1
1979/3/22,9.9,8,1,17.6,8,1
1979/3/23,9.3,8,1,13.4,8,1
1979/3/24,11.0,8,1,16.9,8,1
1979/3/25,12.2,8,1,16.9,8,1
1979/3/26,11.2,8,1,16.2,8,1
1979/3/27,12.1,8,1,17.2,8,1
1979/3/28,12.9,8,1,17.9,8,1
1979/3/29,16.1,8,1,21.1,8,1
1979/3/30,18.1,8,1,22.1,8,1
1979/3/31,16.4,8,1,20.5,8,1
1979/4/1,11.2,8,1,16.2,8,1
1979/4/2,7.6,8,1,10.8,8,1
1979/4/3,12.2,8,1,16.7,8,1
1979/4/4,11.5,8,1,14.8,8,1
1979/4/5,8.3,8,1,10.6,8,1
1979/4/6,11.6,8,1,15.7,8,1
1979/4/7,14.2,8,1,18.2,8,1
1979/4/8,16.1,8,1,19.6,8,1
1979/4/9,18.7,8,1,23.0,8,1
1979/4/10,14.3,8,1,19.0,8,1
1979/4/11,16.6,8,1,20.9,8,1
1979/4/12,13.1,8,1,17.7,8,1
1979/4/13,11.5,8,1,15.4,8,1
1979/4/14,15.6,8,1,21.2,8,1
1979/4/15,13.3,8,1,16.3,8,1
1979/4/16,13.3,8,1,16.3,8,1
1979/4/17,12.4,8,1,17.4,8,1
1979/4/18,11.3,8,1,15.8,8,1
1979/4/19,10.5,8,1,13.5,8,1
1979/4/20,10.7,8,1,12.1,8,1
1979/4/21,11.0,8,1,16.1,8,1
1979/4/22,12.1,8,1,17.3,8,1
1979/4/23,16.7,8,1,21.0,8,1
1979/4/24,19.2,8,1,22.7,8,1
1979/4/25,18.9,8,1,23.5,8,1
1979/4/26,13.9,8,1,16.7,8,1
1979/4/27,11.9,8,1,14.8,8,1
1979/4/28,12.1,8,1,14.4,8,1
1979/4/29,14.5,8,1,19.3,8,1
1979/4/30,16.4,8,1,21.8,8,1
1979/5/1,16.1,8,1,20.5,8,1
1979/5/2,14.1,8,1,15.8,8,1
1979/5/3,15.6,8,1,22.3,8,1
1979/5/4,16.0,8,1,20.7,8,1
1979/5/5,16.9,8,1,22.1,8,1
1979/5/6,17.1,8,1,21.5,8,1
1979/5/7,17.8,8,1,21.0,8,1
1979/5/8,17.9,8,1,20.1,8,1
1979/5/9,20.3,8,1,25.0,8,1
1979/5/10,18.8,8,1,21.6,8,1
1979/5/11,19.1,8,1,23.4,8,1
1979/5/12,15.7,8,1,20.5,8,1
1979/5/13,16.3,8,1,21.2,8,1
1979/5/14,14.3,8,1,16.2,8,1
1979/5/15,16.4,8,1,22.7,8,1
1979/5/16,14.4,8,1,15.3,8,1
1979/5/17,15.0,8,1,16.5,8,1
1979/5/18,15.8,8,1,19.1,8,1
1979/5/19,17.4,8,1,22.4,8,1
1979/5/20,18.5,8,1,24.3,8,1
1979/5/21,19.7,8,1,25.8,8,1
1979/5/22,21.1,8,1,25.7,8,1
1979/5/23,20.2,8,1,24.1,8,1
1979/5/24,20.2,8,1,25.2,8,1
1979/5/25,21.4,8,1,26.3,8,1
1979/5/26,21.2,8,1,25.5,8,1
1979/5/27,18.1,8,1,22.2,8,1
1979/5/28,20.7,8,1,25.5,8,1
1979/5/29,20.7,8,1,25.9,8,1
1979/5/30,17.9,8,1,22.0,8,1
1979/5/31,18.9,8,1,23.0,8,1
1979/6/1,20.1,8,1,24.8,8,1
1979/6/2,20.9,8,1,24.2,8,1
1979/6/3,20.7,8,1,25.5,8,1
1979/6/4,20.4,8,1,25.5,8,1
1979/6/5,20.7,8,1,25.7,8,1
1979/6/6,21.3,8,1,26.1,8,1
1979/6/7,21.3,8,1,23.9,8,1
1979/6/8,23.0,8,1,27.0,8,1
1979/6/9,23.5,8,1,27.5,8,1
1979/6/10,23.3,8,1,28.0,8,1
1979/6/11,23.1,8,1,26.7,8,1
1979/6/12,20.4,8,1,22.3,8,1
1979/6/13,21.1,8,1,23.0,8,1
1979/6/14,18.4,8,1,20.0,8,1
1979/6/15,20.9,8,1,26.5,8,1
1979/6/16,22.5,8,1,26.3,8,1
1979/6/17,24.7,8,1,29.9,8,1
1979/6/18,25.4,8,1,29.0,8,1
1979/6/19,25.6,8,1,29.2,8,1
1979/6/20,25.4,8,1,28.8,8,1
1979/6/21,25.8,8,1,28.4,8,1
1979/6/22,26.4,8,1,30.3,8,1
1979/6/23,27.0,8,1,30.5,8,1
1979/6/24,27.4,8,1,32.1,8,1
1979/6/25,28.0,8,1,33.7,8,1
1979/6/26,26.8,8,1,30.2,8,1
1979/6/27,24.6,8,1,25.9,8,1
1979/6/28,25.0,8,1,27.3,8,1
1979/6/29,24.2,8,1,25.0,8,1
1979/6/30,21.5,8,1,24.1,8,1
1979/7/1,24.3,8,1,29.1,8,1
1979/7/2,26.1,8,1,29.6,8,1
1979/7/3,24.4,8,1,28.0,8,1
1979/7/4,21.2,8,1,24.1,8,1
1979/7/5,22.6,8,1,27.5,8,1
1979/7/6,24.5,8,1,30.0,8,1
1979/7/7,24.2,8,1,28.0,8,1
1979/7/8,22.7,8,1,26.4,8,1
1979/7/9,23.6,8,1,28.4,8,1
1979/7/10,24.4,8,1,28.4,8,1
1979/7/11,25.0,8,1,27.3,8,1
1979/7/12,26.6,8,1,30.6,8,1
1979/7/13,23.0,8,1,25.9,8,1
1979/7/14,20.1,8,1,20.9,8,1
1979/7/15,20.8,8,1,24.0,8,1
1979/7/16,19.9,8,1,23.3,8,1
1979/7/17,21.4,8,1,24.0,8,1
1979/7/18,19.7,8,1,21.7,8,1
1979/7/19,21.0,8,1,25.0,8,1
1979/7/20,20.6,8,1,22.9,8,1
1979/7/21,23.5,8,1,26.9,8,1
1979/7/22,26.1,8,1,29.7,8,1
1979/7/23,27.1,8,1,30.5,8,1
1979/7/24,27.8,8,1,31.8,8,1
1979/7/25,27.5,8,1,31.7,8,1
1979/7/26,26.7,8,1,30.9,8,1
1979/7/27,25.7,8,1,29.3,8,1
1979/7/28,26.7,8,1,30.2,8,1
1979/7/29,27.8,8,1,32.1,8,1
1979/7/30,27.9,8,1,32.6,8,1
1979/7/31,28.4,8,1,33.3,8,1
1979/8/1,28.5,8,1,31.6,8,1
1979/8/2,28.5,8,1,32.4,8,1
1979/8/3,27.3,8,1,30.6,8,1
1979/8/4,24.9,8,1,27.5,8,1
1979/8/5,28.0,8,1,33.1,8,1
1979/8/6,28.7,8,1,33.4,8,1
1979/8/7,27.2,8,1,30.8,8,1
1979/8/8,27.2,8,1,31.4,8,1
1979/8/9,27.2,8,1,32.0,8,1
1979/8/10,27.2,8,1,31.9,8,1
1979/8/11,26.9,8,1,31.5,8,1
1979/8/12,26.7,8,1,31.8,8,1
1979/8/13,27.1,8,1,31.9,8,1
1979/8/14,27.4,8,1,32.5,8,1
1979/8/15,27.7,8,1,31.9,8,1
1979/8/16,27.9,8,1,31.7,8,1
1979/8/17,27.9,8,1,31.7,8,1
1979/8/18,27.5,8,1,31.3,8,1
1979/8/19,28.7,8,1,32.0,8,1
1979/8/20,25.4,8,1,29.3,8,1
1979/8/21,24.3,8,1,25.0,8,1
1979/8/22,27.0,8,1,32.2,8,1
1979/8/23,26.4,8,1,30.8,8,1
1979/8/24,26.5,8,1,29.9,8,1
1979/8/25,24.1,8,1,27.6,8,1
1979/8/26,26.6,8,1,29.9,8,1
1979/8/27,28.7,8,1,31.5,8,1
1979/8/28,25.8,8,1,30.5,8,1
1979/8/29,23.4,8,1,27.3,8,1
1979/8/30,21.4,8,1,22.9,8,1
1979/8/31,23.9,8,1,28.0,8,1
1979/9/1,24.2,8,1,27.8,8,1
1979/9/2,23.9,8,1,28.2,8,1
1979/9/3,26.5,8,1,31.3,8,1
1979/9/4,26.0,8,1,29.9,8,1
1979/9/5,27.2,8,1,32.6,8,1
1979/9/6,24.6,8,1,29.0,8,1
1979/9/7,25.3,8,1,28.2,8,1
1979/9/8,26.3,8,1,30.1,8,1
1979/9/9,25.6,8,1,28.6,8,1
1979/9/10,24.5,8,1,28.1,8,1
1979/9/11,23.2,8,1,27.0,8,1
1979/9/12,23.0,8,1,26.1,8,1
1979/9/13,23.4,8,1,28.0,8,1
1979/9/14,24.7,8,1,27.9,8,1
1979/9/15,25.3,8,1,28.5,8,1
1979/9/16,22.5,8,1,26.2,8,1
1979/9/17,20.7,8,1,25.1,8,1
1979/9/18,22.9,8,1,28.2,8,1
1979/9/19,25.1,8,1,29.7,8,1
1979/9/20,24.2,8,1,28.1,8,1
1979/9/21,24.2,8,1,27.5,8,1
1979/9/22,25.7,8,1,29.4,8,1
1979/9/23,27.2,8,1,31.5,8,1
1979/9/24,20.1,8,1,23.1,8,1
1979/9/25,18.9,8,1,20.3,8,1
1979/9/26,19.4,8,1,20.3,8,1
1979/9/27,22.0,8,1,23.7,8,1
1979/9/28,17.8,8,1,22.7,8,1
1979/9/29,18.3,8,1,19.3,8,1
1979/9/30,20.8,8,1,24.8,8,1
1979/10/1,26.4,8,1,30.9,8,1
1979/10/2,21.5,8,1,23.7,8,1
1979/10/3,19.1,8,1,20.8,8,1
1979/10/4,20.8,8,1,23.1,8,1
1979/10/5,21.5,8,1,24.4,8,1
1979/10/6,17.4,8,1,20.7,8,1
1979/10/7,14.6,8,1,15.3,8,1
1979/10/8,19.9,8,1,25.4,8,1
1979/10/9,19.5,8,1,23.4,8,1
1979/10/10,19.7,8,1,23.9,8,1
1979/10/11,19.4,8,1,23.0,8,1
1979/10/12,19.6,8,1,23.5,8,1
1979/10/13,18.4,8,1,22.5,8,1
1979/10/14,18.8,8,1,23.9,8,1
1979/10/15,19.2,8,1,23.7,8,1
1979/10/16,19.3,8,1,23.5,8,1
1979/10/17,19.6,8,1,23.9,8,1
1979/10/18,18.3,8,1,20.5,8,1
1979/10/19,21.7,8,1,25.2,8,1
1979/10/20,20.9,8,1,25.4,8,1
1979/10/21,19.5,8,1,25.3,8,1
1979/10/22,17.3,8,1,20.4,8,1
1979/10/23,16.8,8,1,20.4,8,1
1979/10/24,14.7,8,1,16.4,8,1
1979/10/25,15.5,8,1,19.7,8,1
1979/10/26,16.6,8,1,20.4,8,1
1979/10/27,17.4,8,1,22.5,8,1
1979/10/28,18.2,8,1,22.3,8,1
1979/10/29,17.9,8,1,19.6,8,1
1979/10/30,18.6,8,1,22.3,8,1
1979/10/31,17.1,8,1,21.0,8,1
1979/11/1,16.8,8,1,20.9,8,1
1979/11/2,18.6,8,1,24.1,8,1
1979/11/3,18.5,8,1,21.6,8,1
1979/11/4,16.8,8,1,18.4,8,1
1979/11/5,20.5,8,1,25.1,8,1
1979/11/6,20.0,8,1,23.1,8,1
1979/11/7,15.3,8,1,17.7,8,1
1979/11/8,15.5,8,1,19.7,8,1
1979/11/9,15.0,8,1,17.3,8,1
1979/11/10,14.6,8,1,15.7,8,1
1979/11/11,18.7,8,1,25.1,8,1
1979/11/12,18.5,8,1,22.4,8,1
1979/11/13,13.4,8,1,17.2,8,1
1979/11/14,9.6,8,1,13.2,8,1
1979/11/15,9.5,8,1,14.0,8,1
1979/11/16,11.8,8,1,16.7,8,1
1979/11/17,12.3,8,1,15.6,8,1
1979/11/18,11.2,8,1,13.8,8,1
1979/11/19,12.9,8,1,16.4,8,1
1979/11/20,9.5,8,1,13.7,8,1
1979/11/21,10.7,8,1,13.8,8,1
1979/11/22,11.1,8,1,13.2,8,1
1979/11/23,13.6,8,1,17.5,8,1
1979/11/24,9.1,8,1,10.7,8,1
1979/11/25,9.3,8,1,10.8,8,1
1979/11/26,12.5,8,1,14.9,8,1
1979/11/27,12.5,8,1,15.5,8,1
1979/11/28,11.5,8,1,12.2,8,1
1979/11/29,15.5,8,1,20.2,8,1
1979/11/30,12.9,8,1,16.4,8,1
1979/12/1,10.5,8,1,13.5,8,1
1979/12/2,8.9,8,1,12.9,8,1
1979/12/3,9.6,8,1,14.3,8,1
1979/12/4,9.3,8,1,11.3,8,1
1979/12/5,14.0,8,1,19.6,8,1
1979/12/6,14.1,8,1,17.9,8,1
1979/12/7,12.5,8,1,15.4,8,1
1979/12/8,11.5,8,1,15.6,8,1
1979/12/9,11.3,8,1,15.7,8,1
1979/12/10,9.7,8,1,14.2,8,1
1979/12/11,8.2,8,1,12.4,8,1
1979/12/12,6.4,8,1,9.5,8,1
1979/12/13,8.0,8,1,12.1,8,1
1979/12/14,7.4,8,1,10.8,8,1
1979/12/15,8.2,8,1,14.1,8,1
1979/12/16,8.6,8,1,13.9,8,1
1979/12/17,8.5,8,1,13.0,8,1
1979/12/18,7.4,8,1,12.0,8,1
1979/12/19,8.2,8,1,11.8,8,1
1979/12/20,12.3,8,1,17.2,8,1
1979/12/21,13.8,8,1,17.7,8,1
1979/12/22,13.3,8,1,17.3,8,1
1979/12/23,10.9,8,1,14.9,8,1
1979/12/24,6.0,8,1,7.1,8,1
1979/12/25,8.3,8,1,14.4,8,1
1979/12/26,7.5,8,1,10.4,8,1
1979/12/27,11.2,8,1,14.6,8,1
1979/12/28,8.4,8,1,11.2,8,1
1979/12/29,7.6,8,1,11.4,8,1
1979/12/30,8.5,8,1,13.6,8,1
1979/12/31,9.9,8,1,17.1,8,1
1980/1/1,6.7,8,1,9.9,8,1
1980/1/2,4.6,8,1,8.2,8,1
1980/1/3,6.4,8,1,9.8,8,1
1980/1/4,9.8,8,1,16.9,8,1
1980/1/5,4.8,8,1,9.9,8,1
1980/1/6,7.1,8,1,12.1,8,1
1980/1/7,6.2,8,1,13.3,8,1
1980/1/8,2.4,8,1,5.9,8,1
1980/1/9,3.0,8,1,6.5,8,1
1980/1/10,6.1,8,1,10.9,8,1
1980/1/11,4.4,8,1,7.8,8,1
1980/1/12,3.4,8,1,6.3,8,1
1980/1/13,2.0,8,1,3.3,8,1
1980/1/14,5.7,8,1,11.8,8,1
1980/1/15,4.5,8,1,10.6,8,1
1980/1/16,4.4,8,1,9.5,8,1
1980/1/17,5.2,8,1,9.8,8,1
1980/1/18,3.7,8,1,9.0,8,1
1980/1/19,5.1,8,1,8.3,8,1
1980/1/20,6.3,8,1,12.3,8,1
1980/1/21,4.0,8,1,7.6,8,1
1980/1/22,2.7,8,1,7.2,8,1
1980/1/23,4.0,8,1,8.5,8,1
1980/1/24,5.5,8,1,10.4,8,1
1980/1/25,4.7,8,1,9.6,8,1
1980/1/26,5.7,8,1,11.8,8,1
1980/1/27,7.8,8,1,14.6,8,1
1980/1/28,11.1,8,1,18.2,8,1
1980/1/29,8.8,8,1,10.8,8,1
1980/1/30,7.3,8,1,9.7,8,1
1980/1/31,7.3,8,1,10.2,8,1
1980/2/1,3.3,8,1,6.8,8,1
1980/2/2,4.5,8,1,8.3,8,1
1980/2/3,5.6,8,1,9.5,8,1
1980/2/4,6.1,8,1,9.7,8,1
1980/2/5,4.9,8,1,8.0,8,1
1980/2/6,2.8,8,1,6.1,8,1
1980/2/7,2.9,8,1,6.4,8,1
1980/2/8,3.3,8,1,5.7,8,1
1980/2/9,4.1,8,1,8.8,8,1
1980/2/10,5.1,8,1,9.0,8,1
1980/2/11,6.3,8,1,12.4,8,1
1980/2/12,5.4,8,1,10.6,8,1
1980/2/13,4.8,8,1,9.0,8,1
1980/2/14,2.9,8,1,5.1,8,1
1980/2/15,4.8,8,1,10.1,8,1
1980/2/16,2.8,8,1,6.5,8,1
1980/2/17,2.4,8,1,6.9,8,1
1980/2/18,4.9,8,1,9.0,8,1
1980/2/19,1.7,8,1,6.1,8,1
1980/2/20,5.2,8,1,9.4,8,1
1980/2/21,4.5,8,1,8.2,8,1
1980/2/22,4.1,8,1,9.1,8,1
1980/2/23,4.6,8,1,8.3,8,1
1980/2/24,6.7,8,1,12.4,8,1
1980/2/25,6.9,8,1,11.9,8,1
1980/2/26,8.5,8,1,13.2,8,1
1980/2/27,9.1,8,1,13.2,8,1
1980/2/28,2.9,8,1,6.0,8,1
1980/2/29,7.9,8,1,13.2,8,1
1980/3/1,9.2,8,1,14.1,8,1
1980/3/2,7.0,8,1,12.5,8,1
1980/3/3,5.5,8,1,6.9,8,1
1980/3/4,7.1,8,1,9.9,8,1
1980/3/5,6.0,8,1,7.8,8,1
1980/3/6,4.7,8,1,6.6,8,1
1980/3/7,5.7,8,1,6.1,8,1
1980/3/8,10.7,8,1,15.4,8,1
1980/3/9,6.2,8,1,7.9,8,1
1980/3/10,10.9,8,1,18.0,8,1
1980/3/11,4.9,8,1,7.5,8,1
1980/3/12,5.6,8,1,10.7,8,1
1980/3/13,7.6,8,1,12.0,8,1
1980/3/14,5.4,8,1,8.5,8,1
1980/3/15,7.3,8,1,12.4,8,1
1980/3/16,7.4,8,1,12.2,8,1
1980/3/17,8.4,8,1,12.8,8,1
1980/3/18,7.2,8,1,11.1,8,1
1980/3/19,5.0,8,1,6.0,8,1
1980/3/20,10.0,8,1,16.5,8,1
1980/3/21,9.3,8,1,11.8,8,1
1980/3/22,2.8,8,1,8.3,8,1
1980/3/23,5.5,8,1,9.9,8,1
1980/3/24,6.0,8,1,9.4,8,1
1980/3/25,6.7,8,1,10.6,8,1
1980/3/26,8.0,8,1,13.1,8,1
1980/3/27,9.9,8,1,14.9,8,1
1980/3/28,11.0,8,1,15.0,8,1
1980/3/29,12.2,8,1,17.8,8,1
1980/3/30,15.9,8,1,22.0,8,1
1980/3/31,14.9,8,1,19.1,8,1
1980/4/1,11.9,8,1,17.0,8,1
1980/4/2,10.9,8,1,15.3,8,1
1980/4/3,8.7,8,1,12.2,8,1
1980/4/4,12.1,8,1,18.4,8,1
1980/4/5,16.0,8,1,20.5,8,1
1980/4/6,17.7,8,1,20.0,8,1
1980/4/7,12.9,8,1,18.6,8,1
1980/4/8,13.2,8,1,17.8,8,1
1980/4/9,13.5,8,1,18.4,8,1
1980/4/10,11.0,8,1,13.4,8,1
1980/4/11,13.4,8,1,18.3,8,1
1980/4/12,16.9,8,1,20.6,8,1
1980/4/13,15.0,8,1,17.7,8,1
1980/4/14,16.4,8,1,20.3,8,1
1980/4/15,8.2,8,1,10.1,8,1
1980/4/16,8.7,8,1,12.4,8,1
1980/4/17,7.7,8,1,11.6,8,1
1980/4/18,11.3,8,1,15.4,8,1
1980/4/19,14.0,8,1,19.3,8,1
1980/4/20,16.8,8,1,18.7,8,1
1980/4/21,15.0,8,1,20.4,8,1
1980/4/22,13.9,8,1,16.5,8,1
1980/4/23,14.9,8,1,19.3,8,1
1980/4/24,12.5,8,1,16.9,8,1
1980/4/25,10.6,8,1,13.7,8,1
1980/4/26,11.7,8,1,16.4,8,1
1980/4/27,13.3,8,1,16.4,8,1
1980/4/28,16.9,8,1,23.1,8,1
1980/4/29,15.2,8,1,19.3,8,1
1980/4/30,15.0,8,1,17.5,8,1
1980/5/1,13.2,8,1,20.2,8,1
1980/5/2,14.2,8,1,19.3,8,1
1980/5/3,16.8,8,1,22.4,8,1
1980/5/4,19.5,8,1,23.6,8,1
1980/5/5,19.1,8,1,24.3,8,1
1980/5/6,16.8,8,1,23.4,8,1
1980/5/7,15.1,8,1,19.9,8,1
1980/5/8,14.5,8,1,16.9,8,1
1980/5/9,15.7,8,1,17.6,8,1
1980/5/10,15.3,8,1,19.6,8,1
1980/5/11,19.9,8,1,27.1,8,1
1980/5/12,20.2,8,1,25.2,8,1
1980/5/13,19.3,8,1,23.4,8,1
1980/5/14,21.1,8,1,27.2,8,1
1980/5/15,21.4,8,1,24.0,8,1
1980/5/16,14.0,8,1,18.5,8,1
1980/5/17,15.4,8,1,18.9,8,1
1980/5/18,14.1,8,1,17.2,8,1
1980/5/19,16.4,8,1,22.5,8,1
1980/5/20,18.6,8,1,23.0,8,1
1980/5/21,19.4,8,1,23.8,8,1
1980/5/22,19.7,8,1,24.8,8,1
1980/5/23,20.7,8,1,25.3,8,1
1980/5/24,21.7,8,1,26.0,8,1
1980/5/25,20.9,8,1,24.3,8,1
1980/5/26,21.7,8,1,23.8,8,1
1980/5/27,20.6,8,1,25.7,8,1
1980/5/28,19.9,8,1,24.9,8,1
1980/5/29,22.4,8,1,29.0,8,1
1980/5/30,22.1,8,1,26.1,8,1
1980/5/31,20.6,8,1,21.5,8,1
1980/6/1,21.4,8,1,24.2,8,1
1980/6/2,22.2,8,1,27.0,8,1
1980/6/3,22.9,8,1,28.1,8,1
1980/6/4,21.6,8,1,24.6,8,1
1980/6/5,21.8,8,1,27.0,8,1
1980/6/6,22.0,8,1,28.0,8,1
1980/6/7,23.1,8,1,27.4,8,1
1980/6/8,21.7,8,1,23.4,8,1
1980/6/9,23.0,8,1,24.1,8,1
1980/6/10,23.6,8,1,25.9,8,1
1980/6/11,22.1,8,1,25.3,8,1
1980/6/12,23.0,8,1,27.6,8,1
1980/6/13,23.4,8,1,27.5,8,1
1980/6/14,24.1,8,1,28.4,8,1
1980/6/15,23.8,8,1,28.1,8,1
1980/6/16,24.6,8,1,29.1,8,1
1980/6/17,25.2,8,1,27.3,8,1
1980/6/18,26.2,8,1,29.5,8,1
1980/6/19,22.0,8,1,26.4,8,1
1980/6/20,18.5,8,1,19.3,8,1
1980/6/21,19.0,8,1,20.2,8,1
1980/6/22,22.0,8,1,26.2,8,1
1980/6/23,23.4,8,1,27.8,8,1
1980/6/24,24.7,8,1,28.9,8,1
1980/6/25,25.2,8,1,30.1,8,1
1980/6/26,24.3,8,1,27.7,8,1
1980/6/27,25.1,8,1,28.1,8,1
1980/6/28,24.7,8,1,29.2,8,1
1980/6/29,19.4,8,1,22.0,8,1
1980/6/30,19.5,8,1,22.9,8,1
1980/7/1,19.6,8,1,22.7,8,1
1980/7/2,16.9,8,1,18.2,8,1
1980/7/3,20.9,8,1,25.0,8,1
1980/7/4,23.4,8,1,26.9,8,1
1980/7/5,23.0,8,1,27.1,8,1
1980/7/6,24.6,8,1,27.0,8,1
1980/7/7,26.8,8,1,30.4,8,1
1980/7/8,24.4,8,1,27.0,8,1
1980/7/9,20.8,8,1,23.0,8,1
1980/7/10,22.6,8,1,25.2,8,1
1980/7/11,22.4,8,1,23.9,8,1
1980/7/12,23.7,8,1,30.5,8,1
