ダウンロードした時刻：2024/07/09 16:08:10

,浜松,浜松,浜松,浜松,浜松,浜松
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
1988/4/2,11.3,8,1,14.6,8,1
1988/4/3,13.6,8,1,19.0,8,1
1988/4/4,13.6,8,1,17.3,8,1
1988/4/5,13.7,8,1,17.9,8,1
1988/4/6,12.6,8,1,17.4,8,1
1988/4/7,9.1,8,1,11.1,8,1
1988/4/8,8.5,8,1,11.2,8,1
1988/4/9,9.1,8,1,14.0,8,1
1988/4/10,10.9,8,1,16.2,8,1
1988/4/11,12.6,8,1,18.5,8,1
1988/4/12,15.2,8,1,19.3,8,1
1988/4/13,15.9,8,1,18.6,8,1
1988/4/14,15.0,8,1,20.9,8,1
1988/4/15,13.7,8,1,18.7,8,1
1988/4/16,14.3,8,1,18.9,8,1
1988/4/17,14.8,8,1,20.0,8,1
1988/4/18,13.8,8,1,17.2,8,1
1988/4/19,16.3,8,1,21.3,8,1
1988/4/20,17.9,8,1,24.7,8,1
1988/4/21,17.5,8,1,21.0,8,1
1988/4/22,16.0,8,1,19.6,8,1
1988/4/23,13.5,8,1,19.7,8,1
1988/4/24,12.5,8,1,17.7,8,1
1988/4/25,13.8,8,1,18.7,8,1
1988/4/26,16.1,8,1,21.0,8,1
1988/4/27,16.4,8,1,20.8,8,1
1988/4/28,17.5,8,1,22.5,8,1
1988/4/29,16.3,8,1,17.4,8,1
1988/4/30,19.5,8,1,25.9,8,1
1988/5/1,19.5,8,1,24.1,8,1
1988/5/2,20.3,8,1,26.7,8,1
1988/5/3,17.3,8,1,21.7,8,1
1988/5/4,17.4,8,1,21.9,8,1
1988/5/5,17.2,8,1,21.4,8,1
1988/5/6,17.1,8,1,23.0,8,1
1988/5/7,15.3,8,1,20.5,8,1
1988/5/8,15.5,8,1,21.1,8,1
1988/5/9,15.2,8,1,19.2,8,1
1988/5/10,16.4,8,1,19.2,8,1
1988/5/11,17.7,8,1,21.2,8,1
1988/5/12,16.8,8,1,22.5,8,1
1988/5/13,16.4,8,1,20.4,8,1
1988/5/14,19.5,8,1,23.8,8,1
1988/5/15,15.6,8,1,21.7,8,1
1988/5/16,19.3,8,1,25.6,8,1
1988/5/17,19.3,8,1,23.6,8,1
1988/5/18,21.3,8,1,27.7,8,1
1988/5/19,21.4,8,1,27.7,8,1
1988/5/20,20.1,8,1,23.6,8,1
1988/5/21,19.9,8,1,26.2,8,1
1988/5/22,18.4,8,1,20.3,8,1
1988/5/23,17.9,8,1,22.1,8,1
1988/5/24,16.1,8,1,18.9,8,1
1988/5/25,16.8,8,1,18.2,8,1
1988/5/26,18.9,8,1,22.5,8,1
1988/5/27,19.8,8,1,24.2,8,1
1988/5/28,18.8,8,1,22.0,8,1
1988/5/29,20.3,8,1,26.8,8,1
1988/5/30,19.4,8,1,23.5,8,1
1988/5/31,19.4,8,1,23.3,8,1
1988/6/1,19.9,8,1,23.3,8,1
1988/6/2,18.8,8,1,21.7,8,1
1988/6/3,21.8,8,1,22.6,8,1
1988/6/4,22.6,8,1,27.5,8,1
1988/6/5,23.0,8,1,28.4,8,1
1988/6/6,21.8,8,1,25.8,8,1
1988/6/7,23.5,8,1,29.0,8,1
1988/6/8,21.4,8,1,26.2,8,1
1988/6/9,20.5,8,1,25.0,8,1
1988/6/10,21.4,8,1,26.2,8,1
1988/6/11,20.8,8,1,24.7,8,1
1988/6/12,20.0,8,1,22.7,8,1
1988/6/13,21.7,8,1,25.4,8,1
1988/6/14,22.4,8,1,26.0,8,1
1988/6/15,23.4,8,1,27.1,8,1
1988/6/16,23.9,8,1,26.3,8,1
1988/6/17,22.7,8,1,25.4,8,1
1988/6/18,23.3,8,1,27.0,8,1
1988/6/19,23.4,8,1,29.2,8,1
1988/6/20,23.0,8,1,26.9,8,1
1988/6/21,22.5,8,1,25.2,8,1
1988/6/22,22.1,8,1,25.9,8,1
1988/6/23,22.0,8,1,25.0,8,1
1988/6/24,18.8,8,1,21.4,8,1
1988/6/25,21.0,8,1,22.6,8,1
1988/6/26,24.2,8,1,27.9,8,1
1988/6/27,23.2,8,1,25.6,8,1
1988/6/28,22.2,8,1,24.7,8,1
1988/6/29,21.5,8,1,22.8,8,1
1988/6/30,21.2,8,1,23.3,8,1
1988/7/1,24.1,8,1,28.5,8,1
1988/7/2,22.6,8,1,26.9,8,1
1988/7/3,22.3,8,1,25.0,8,1
1988/7/4,23.9,8,1,26.7,8,1
1988/7/5,23.4,8,1,26.2,8,1
1988/7/6,23.9,8,1,27.0,8,1
1988/7/7,24.5,8,1,28.5,8,1
1988/7/8,26.9,8,1,32.8,8,1
1988/7/9,25.9,8,1,29.5,8,1
1988/7/10,27.2,8,1,32.0,8,1
1988/7/11,28.3,8,1,32.0,8,1
1988/7/12,25.6,8,1,29.1,8,1
1988/7/13,24.3,8,1,26.9,8,1
1988/7/14,23.0,8,1,24.9,8,1
1988/7/15,21.8,8,1,22.2,8,1
1988/7/16,23.4,8,1,25.3,8,1
1988/7/17,25.1,8,1,29.4,8,1
1988/7/18,23.0,8,1,24.8,8,1
1988/7/19,22.6,8,1,24.8,8,1
1988/7/20,22.9,8,1,26.0,8,1
1988/7/21,23.8,8,1,28.2,8,1
1988/7/22,23.6,8,1,26.0,8,1
1988/7/23,22.5,8,1,25.1,8,1
1988/7/24,21.3,8,1,23.8,8,1
1988/7/25,23.7,8,1,29.1,8,1
1988/7/26,24.1,8,1,28.7,8,1
1988/7/27,23.8,8,1,28.9,8,1
1988/7/28,22.7,8,1,24.7,8,1
1988/7/29,22.2,8,1,24.4,8,1
1988/7/30,23.7,8,1,27.3,8,1
1988/7/31,25.5,8,1,31.0,8,1
1988/8/1,25.6,8,1,30.1,8,1
1988/8/2,25.4,8,1,29.8,8,1
1988/8/3,24.0,8,1,25.7,8,1
1988/8/4,24.6,8,1,26.9,8,1
1988/8/5,26.6,8,1,30.6,8,1
1988/8/6,25.9,8,1,29.7,8,1
1988/8/7,26.0,8,1,29.8,8,1
1988/8/8,26.5,8,1,30.9,8,1
1988/8/9,26.5,8,1,29.7,8,1
1988/8/10,25.0,8,1,28.1,8,1
1988/8/11,25.7,8,1,31.1,8,1
1988/8/12,25.0,8,1,27.7,8,1
1988/8/13,26.2,8,1,29.8,8,1
1988/8/14,25.7,8,1,28.4,8,1
1988/8/15,26.7,8,1,30.2,8,1
1988/8/16,23.6,8,1,25.7,8,1
1988/8/17,25.8,8,1,29.8,8,1
1988/8/18,26.1,8,1,29.7,8,1
1988/8/19,26.9,8,1,31.1,8,1
1988/8/20,26.1,8,1,29.0,8,1
1988/8/21,26.7,8,1,30.7,8,1
1988/8/22,28.0,8,1,32.3,8,1
1988/8/23,28.2,8,1,31.6,8,1
1988/8/24,26.6,8,1,29.2,8,1
1988/8/25,26.8,8,1,32.0,8,1
1988/8/26,26.4,8,1,31.5,8,1
1988/8/27,27.4,8,1,31.4,8,1
1988/8/28,27.5,8,1,31.0,8,1
1988/8/29,28.2,8,1,32.9,8,1
1988/8/30,26.8,8,1,32.6,8,1
1988/8/31,25.7,8,1,31.2,8,1
1988/9/1,25.1,8,1,29.1,8,1
1988/9/2,25.6,8,1,30.3,8,1
1988/9/3,25.7,8,1,29.6,8,1
1988/9/4,26.1,8,1,30.4,8,1
1988/9/5,22.3,8,1,25.1,8,1
1988/9/6,21.4,8,1,22.5,8,1
1988/9/7,25.9,8,1,30.7,8,1
1988/9/8,25.8,8,1,29.4,8,1
1988/9/9,24.7,8,1,27.6,8,1
1988/9/10,23.9,8,1,27.4,8,1
1988/9/11,24.6,8,1,27.8,8,1
1988/9/12,26.0,8,1,29.9,8,1
1988/9/13,25.5,8,1,29.8,8,1
1988/9/14,26.6,8,1,31.6,8,1
1988/9/15,27.5,8,1,33.2,8,1
1988/9/16,27.3,8,1,32.0,8,1
1988/9/17,24.5,8,1,26.4,8,1
1988/9/18,23.5,8,1,26.7,8,1
1988/9/19,24.9,8,1,28.3,8,1
1988/9/20,23.2,8,1,26.2,8,1
1988/9/21,24.0,8,1,27.6,8,1
1988/9/22,22.6,8,1,25.1,8,1
1988/9/23,20.8,8,1,22.2,8,1
1988/9/24,21.3,8,1,24.7,8,1
1988/9/25,23.2,8,1,24.9,8,1
1988/9/26,23.0,8,1,27.4,8,1
1988/9/27,20.7,8,1,21.9,8,1
1988/9/28,21.6,8,1,25.4,8,1
1988/9/29,22.9,8,1,27.5,8,1
1988/9/30,19.7,8,1,21.7,8,1
1988/10/1,20.1,8,1,25.3,8,1
1988/10/2,20.0,8,1,23.5,8,1
1988/10/3,20.6,8,1,24.6,8,1
1988/10/4,21.0,8,1,25.1,8,1
1988/10/5,18.4,8,1,21.5,8,1
1988/10/6,19.9,8,1,22.9,8,1
1988/10/7,19.6,8,1,21.6,8,1
1988/10/8,17.7,8,1,19.6,8,1
1988/10/9,19.3,8,1,24.8,8,1
1988/10/10,19.1,8,1,23.8,8,1
1988/10/11,19.8,8,1,24.9,8,1
1988/10/12,19.1,8,1,20.7,8,1
1988/10/13,15.2,8,1,19.9,8,1
1988/10/14,15.1,8,1,19.3,8,1
1988/10/15,17.0,8,1,21.2,8,1
1988/10/16,17.9,8,1,22.8,8,1
1988/10/17,18.9,8,1,22.6,8,1
1988/10/18,17.9,8,1,19.6,8,1
1988/10/19,17.7,8,1,22.7,8,1
1988/10/20,17.2,8,1,20.7,8,1
1988/10/21,18.4,8,1,21.3,8,1
1988/10/22,19.0,8,1,23.8,8,1
1988/10/23,17.5,8,1,22.5,8,1
1988/10/24,16.4,8,1,19.2,8,1
1988/10/25,15.0,8,1,17.9,8,1
1988/10/26,16.5,8,1,21.1,8,1
1988/10/27,17.7,8,1,22.6,8,1
1988/10/28,16.9,8,1,22.2,8,1
1988/10/29,11.9,8,1,16.1,8,1
1988/10/30,11.8,8,1,16.1,8,1
1988/10/31,12.7,8,1,18.4,8,1
1988/11/1,13.6,8,1,19.2,8,1
1988/11/2,14.0,8,1,19.0,8,1
1988/11/3,12.8,8,1,16.6,8,1
1988/11/4,13.3,8,1,18.8,8,1
1988/11/5,13.1,8,1,17.5,8,1
1988/11/6,12.1,8,1,18.6,8,1
1988/11/7,14.0,8,1,19.2,8,1
1988/11/8,12.6,8,1,17.4,8,1
1988/11/9,13.8,8,1,20.2,8,1
1988/11/10,12.2,8,1,18.0,8,1
1988/11/11,9.4,8,1,12.1,8,1
1988/11/12,11.6,8,1,16.5,8,1
1988/11/13,14.2,8,1,19.1,8,1
1988/11/14,13.5,8,1,18.6,8,1
1988/11/15,12.6,8,1,17.0,8,1
1988/11/16,13.0,8,1,16.2,8,1
1988/11/17,12.3,8,1,15.2,8,1
1988/11/18,10.3,8,1,14.1,8,1
1988/11/19,9.7,8,1,14.3,8,1
1988/11/20,8.0,8,1,11.8,8,1
1988/11/21,8.8,8,1,14.4,8,1
1988/11/22,9.5,8,1,15.1,8,1
1988/11/23,11.2,8,1,16.4,8,1
1988/11/24,11.4,8,1,15.7,8,1
1988/11/25,6.9,8,1,10.0,8,1
1988/11/26,7.3,8,1,10.4,8,1
1988/11/27,6.2,8,1,10.3,8,1
1988/11/28,6.0,8,1,11.4,8,1
1988/11/29,7.6,8,1,12.1,8,1
1988/11/30,7.9,8,1,11.7,8,1
1988/12/1,7.9,8,1,13.2,8,1
1988/12/2,8.7,8,1,15.3,8,1
1988/12/3,8.8,8,1,14.2,8,1
1988/12/4,10.5,8,1,15.7,8,1
1988/12/5,8.6,8,1,12.8,8,1
1988/12/6,7.6,8,1,13.0,8,1
1988/12/7,8.4,8,1,14.2,8,1
1988/12/8,8.8,8,1,15.4,8,1
1988/12/9,10.1,8,1,15.4,8,1
1988/12/10,6.4,8,1,9.7,8,1
1988/12/11,5.9,8,1,10.3,8,1
1988/12/12,7.4,8,1,13.5,8,1
1988/12/13,8.2,8,1,13.1,8,1
1988/12/14,9.3,8,1,15.2,8,1
1988/12/15,5.9,8,1,8.6,8,1
1988/12/16,2.4,8,1,6.3,8,1
1988/12/17,4.2,8,1,6.7,8,1
1988/12/18,6.2,8,1,9.7,8,1
1988/12/19,9.1,8,1,12.5,8,1
1988/12/20,10.4,8,1,14.6,8,1
1988/12/21,9.0,8,1,12.9,8,1
1988/12/22,6.5,8,1,10.2,8,1
1988/12/23,6.3,8,1,12.2,8,1
1988/12/24,8.6,8,1,12.6,8,1
1988/12/25,7.6,8,1,11.4,8,1
1988/12/26,5.9,8,1,10.0,8,1
1988/12/27,6.1,8,1,10.3,8,1
1988/12/28,6.4,8,1,11.2,8,1
1988/12/29,5.5,8,1,9.9,8,1
1988/12/30,6.0,8,1,11.6,8,1
1988/12/31,7.2,8,1,12.3,8,1
1989/1/1,7.1,8,1,9.9,8,1
1989/1/2,7.6,8,1,14.3,8,1
1989/1/3,7.9,8,1,12.3,8,1
1989/1/4,6.2,8,1,9.5,8,1
1989/1/5,5.1,8,1,10.3,8,1
1989/1/6,4.9,8,1,10.7,8,1
1989/1/7,9.4,8,1,14.2,8,1
1989/1/8,12.2,8,1,13.6,8,1
1989/1/9,11.2,8,1,12.9,8,1
1989/1/10,11.3,8,1,15.3,8,1
1989/1/11,11.2,8,1,14.6,8,1
1989/1/12,10.8,8,1,15.1,8,1
1989/1/13,6.7,8,1,10.8,8,1
1989/1/14,6.5,8,1,8.8,8,1
1989/1/15,5.3,8,1,8.5,8,1
1989/1/16,5.7,8,1,10.9,8,1
1989/1/17,6.7,8,1,12.6,8,1
1989/1/18,8.9,8,1,14.7,8,1
1989/1/19,12.7,8,1,14.9,8,1
1989/1/20,14.4,8,1,16.5,8,1
1989/1/21,10.2,8,1,13.9,8,1
1989/1/22,9.2,8,1,12.9,8,1
1989/1/23,9.3,8,1,10.2,8,1
1989/1/24,8.1,8,1,12.6,8,1
1989/1/25,7.4,8,1,12.5,8,1
1989/1/26,8.5,8,1,11.9,8,1
1989/1/27,6.3,8,1,11.1,8,1
1989/1/28,2.1,8,1,6.3,8,1
1989/1/29,3.5,8,1,8.4,8,1
1989/1/30,7.2,8,1,12.2,8,1
1989/1/31,9.9,8,1,14.4,8,1
1989/2/1,7.3,8,1,9.6,8,1
1989/2/2,4.0,8,1,8.5,8,1
1989/2/3,3.7,8,1,8.1,8,1
1989/2/4,4.1,8,1,8.4,8,1
1989/2/5,5.9,8,1,12.1,8,1
1989/2/6,7.4,8,1,12.5,8,1
1989/2/7,8.4,8,1,14.1,8,1
1989/2/8,9.7,8,1,13.7,8,1
1989/2/9,11.3,8,1,15.4,8,1
1989/2/10,7.3,8,1,11.5,8,1
1989/2/11,4.8,8,1,9.0,8,1
1989/2/12,5.7,8,1,10.9,8,1
1989/2/13,6.2,8,1,11.1,8,1
1989/2/14,7.0,8,1,12.9,8,1
1989/2/15,8.7,8,1,14.0,8,1
1989/2/16,10.7,8,1,13.3,8,1
1989/2/17,13.2,8,1,15.3,8,1
1989/2/18,9.8,8,1,12.6,8,1
1989/2/19,7.8,8,1,11.6,8,1
1989/2/20,10.3,8,1,15.0,8,1
1989/2/21,10.3,8,1,14.1,8,1
1989/2/22,9.9,8,1,15.6,8,1
1989/2/23,8.0,8,1,11.5,8,1
1989/2/24,8.2,8,1,10.3,8,1
1989/2/25,9.2,8,1,10.9,8,1
1989/2/26,9.5,8,1,13.5,8,1
1989/2/27,8.0,8,1,12.6,8,1
1989/2/28,13.1,8,1,17.4,8,1
1989/3/1,12.3,8,1,15.6,8,1
1989/3/2,9.9,8,1,14.8,8,1
1989/3/3,11.7,8,1,14.9,8,1
1989/3/4,14.5,8,1,19.7,8,1
1989/3/5,8.3,8,1,10.5,8,1
1989/3/6,8.5,8,1,13.6,8,1
1989/3/7,7.5,8,1,12.0,8,1
1989/3/8,6.5,8,1,12.4,8,1
1989/3/9,6.4,8,1,10.9,8,1
1989/3/10,7.8,8,1,13.0,8,1
1989/3/11,9.0,8,1,13.5,8,1
1989/3/12,11.5,8,1,16.3,8,1
1989/3/13,9.9,8,1,11.9,8,1
1989/3/14,13.7,8,1,19.0,8,1
1989/3/15,10.9,8,1,15.7,8,1
1989/3/16,9.1,8,1,13.5,8,1
1989/3/17,7.4,8,1,13.4,8,1
1989/3/18,7.0,8,1,12.7,8,1
1989/3/19,8.2,8,1,14.5,8,1
1989/3/20,9.4,8,1,15.5,8,1
1989/3/21,9.5,8,1,14.5,8,1
1989/3/22,9.5,8,1,14.6,8,1
1989/3/23,9.5,8,1,14.5,8,1
1989/3/24,10.6,8,1,13.6,8,1
1989/3/25,11.8,8,1,16.2,8,1
1989/3/26,10.7,8,1,14.9,8,1
1989/3/27,10.9,8,1,14.5,8,1
1989/3/28,10.5,8,1,15.5,8,1
1989/3/29,10.5,8,1,16.2,8,1
1989/3/30,10.9,8,1,16.5,8,1
1989/3/31,11.4,8,1,14.1,8,1
1989/4/1,14.2,8,1,20.0,8,1
1989/4/2,13.1,8,1,18.3,8,1
1989/4/3,13.7,8,1,15.9,8,1
1989/4/4,14.2,8,1,20.3,8,1
1989/4/5,14.9,8,1,20.4,8,1
1989/4/6,13.7,8,1,18.3,8,1
1989/4/7,14.8,8,1,19.7,8,1
1989/4/8,15.4,8,1,17.0,8,1
1989/4/9,16.1,8,1,21.7,8,1
1989/4/10,15.1,8,1,17.7,8,1
1989/4/11,13.9,8,1,18.5,8,1
1989/4/12,11.7,8,1,16.5,8,1
1989/4/13,14.9,8,1,21.6,8,1
1989/4/14,16.1,8,1,20.6,8,1
1989/4/15,14.7,8,1,15.8,8,1
1989/4/16,18.2,8,1,21.6,8,1
1989/4/17,15.4,8,1,19.0,8,1
1989/4/18,16.8,8,1,23.5,8,1
1989/4/19,17.4,8,1,21.6,8,1
1989/4/20,17.1,8,1,21.7,8,1
1989/4/21,15.4,8,1,19.8,8,1
1989/4/22,16.2,8,1,20.6,8,1
1989/4/23,14.4,8,1,15.8,8,1
1989/4/24,14.9,8,1,18.3,8,1
1989/4/25,15.2,8,1,20.8,8,1
1989/4/26,14.6,8,1,19.7,8,1
1989/4/27,15.3,8,1,21.0,8,1
1989/4/28,12.4,8,1,15.9,8,1
1989/4/29,12.1,8,1,16.8,8,1
1989/4/30,14.7,8,1,19.4,8,1
1989/5/1,13.8,8,1,15.3,8,1
1989/5/2,16.0,8,1,21.8,8,1
1989/5/3,16.8,8,1,21.0,8,1
1989/5/4,17.6,8,1,22.9,8,1
1989/5/5,18.5,8,1,22.0,8,1
1989/5/6,16.1,8,1,19.1,8,1
1989/5/7,15.6,8,1,18.2,8,1
1989/5/8,17.0,8,1,21.0,8,1
1989/5/9,18.6,8,1,23.8,8,1
1989/5/10,20.1,8,1,25.0,8,1
1989/5/11,16.5,8,1,18.7,8,1
1989/5/12,16.9,8,1,20.1,8,1
1989/5/13,18.5,8,1,20.9,8,1
1989/5/14,18.0,8,1,22.0,8,1
1989/5/15,16.5,8,1,21.2,8,1
1989/5/16,17.2,8,1,21.3,8,1
1989/5/17,15.9,8,1,18.2,8,1
1989/5/18,18.3,8,1,22.8,8,1
1989/5/19,18.4,8,1,21.9,8,1
1989/5/20,18.3,8,1,20.7,8,1
1989/5/21,19.6,8,1,23.1,8,1
1989/5/22,19.4,8,1,25.3,8,1
1989/5/23,16.1,8,1,17.5,8,1
1989/5/24,18.8,8,1,23.1,8,1
1989/5/25,18.2,8,1,20.4,8,1
1989/5/26,18.0,8,1,22.2,8,1
1989/5/27,18.5,8,1,23.5,8,1
1989/5/28,19.8,8,1,26.4,8,1
1989/5/29,18.9,8,1,22.3,8,1
1989/5/30,19.1,8,1,24.4,8,1
1989/5/31,18.8,8,1,23.3,8,1
1989/6/1,19.9,8,1,25.0,8,1
1989/6/2,20.6,8,1,24.7,8,1
1989/6/3,21.4,8,1,25.8,8,1
1989/6/4,21.5,8,1,26.3,8,1
1989/6/5,21.5,8,1,25.6,8,1
1989/6/6,23.2,8,1,29.9,8,1
1989/6/7,22.4,8,1,26.9,8,1
1989/6/8,22.1,8,1,28.1,8,1
1989/6/9,16.1,8,1,19.8,8,1
1989/6/10,17.0,8,1,18.2,8,1
1989/6/11,16.7,8,1,19.1,8,1
1989/6/12,19.2,8,1,23.1,8,1
1989/6/13,20.0,8,1,23.9,8,1
1989/6/14,20.8,8,1,24.2,8,1
1989/6/15,21.0,8,1,24.0,8,1
1989/6/16,19.4,8,1,20.8,8,1
1989/6/17,21.5,8,1,24.5,8,1
1989/6/18,19.0,8,1,21.0,8,1
1989/6/19,17.4,8,1,19.0,8,1
1989/6/20,19.4,8,1,23.6,8,1
1989/6/21,20.3,8,1,24.2,8,1
1989/6/22,20.9,8,1,24.2,8,1
1989/6/23,21.0,8,1,23.4,8,1
1989/6/24,22.9,8,1,24.6,8,1
1989/6/25,23.5,8,1,26.2,8,1
1989/6/26,24.8,8,1,30.8,8,1
1989/6/27,24.1,8,1,27.1,8,1
1989/6/28,21.5,8,1,23.9,8,1
1989/6/29,24.2,8,1,29.3,8,1
1989/6/30,22.2,8,1,26.1,8,1
1989/7/1,22.5,8,1,26.5,8,1
1989/7/2,18.7,8,1,21.0,8,1
1989/7/3,20.1,8,1,24.0,8,1
1989/7/4,22.7,8,1,26.2,8,1
1989/7/5,22.5,8,1,25.3,8,1
1989/7/6,23.4,8,1,28.9,8,1
1989/7/7,23.7,8,1,26.9,8,1
1989/7/8,24.8,8,1,27.8,8,1
1989/7/9,24.1,8,1,25.5,8,1
1989/7/10,24.3,8,1,26.7,8,1
1989/7/11,25.0,8,1,29.9,8,1
1989/7/12,27.0,8,1,31.6,8,1
1989/7/13,24.7,8,1,28.0,8,1
1989/7/14,23.8,8,1,26.7,8,1
1989/7/15,24.4,8,1,27.9,8,1
1989/7/16,23.1,8,1,26.2,8,1
1989/7/17,23.7,8,1,27.7,8,1
1989/7/18,24.1,8,1,28.1,8,1
1989/7/19,24.3,8,1,27.3,8,1
1989/7/20,25.0,8,1,28.9,8,1
1989/7/21,25.8,8,1,28.7,8,1
1989/7/22,25.5,8,1,28.9,8,1
1989/7/23,25.8,8,1,29.6,8,1
1989/7/24,26.5,8,1,30.1,8,1
1989/7/25,26.9,8,1,30.2,8,1
1989/7/26,27.5,8,1,30.8,8,1
1989/7/27,26.2,8,1,28.5,8,1
1989/7/28,27.2,8,1,31.0,8,1
1989/7/29,25.7,8,1,29.2,8,1
1989/7/30,26.3,8,1,29.9,8,1
1989/7/31,26.5,8,1,32.0,8,1
1989/8/1,25.3,8,1,28.4,8,1
1989/8/2,27.0,8,1,30.8,8,1
1989/8/3,27.8,8,1,32.0,8,1
1989/8/4,27.4,8,1,30.9,8,1
1989/8/5,27.7,8,1,31.6,8,1
1989/8/6,25.3,8,1,28.1,8,1
1989/8/7,27.1,8,1,30.6,8,1
1989/8/8,27.1,8,1,30.2,8,1
1989/8/9,27.9,8,1,32.9,8,1
1989/8/10,29.1,8,1,33.7,8,1
1989/8/11,27.1,8,1,31.0,8,1
1989/8/12,26.5,8,1,30.4,8,1
1989/8/13,26.6,8,1,30.2,8,1
1989/8/14,27.0,8,1,30.2,8,1
1989/8/15,27.5,8,1,30.6,8,1
1989/8/16,27.3,8,1,30.9,8,1
1989/8/17,26.0,8,1,29.6,8,1
1989/8/18,26.8,8,1,31.4,8,1
1989/8/19,26.9,8,1,30.8,8,1
1989/8/20,26.8,8,1,30.9,8,1
1989/8/21,27.4,8,1,31.4,8,1
1989/8/22,27.0,8,1,30.8,8,1
1989/8/23,26.7,8,1,31.3,8,1
1989/8/24,26.4,8,1,30.4,8,1
1989/8/25,26.7,8,1,30.7,8,1
1989/8/26,26.0,8,1,29.9,8,1
1989/8/27,24.8,8,1,27.2,8,1
1989/8/28,27.1,8,1,32.2,8,1
1989/8/29,26.4,8,1,32.1,8,1
1989/8/30,25.4,8,1,28.4,8,1
1989/8/31,27.1,8,1,30.7,8,1
1989/9/1,26.3,8,1,29.9,8,1
1989/9/2,25.0,8,1,29.1,8,1
1989/9/3,24.0,8,1,25.6,8,1
1989/9/4,23.3,8,1,26.2,8,1
1989/9/5,24.1,8,1,28.2,8,1
1989/9/6,25.4,8,1,27.8,8,1
1989/9/7,25.8,8,1,30.5,8,1
1989/9/8,26.3,8,1,30.2,8,1
1989/9/9,26.1,8,1,29.8,8,1
1989/9/10,26.0,8,1,29.4,8,1
1989/9/11,26.9,8,1,31.5,8,1
1989/9/12,26.8,8,1,32.1,8,1
1989/9/13,26.4,8,1,29.4,8,1
1989/9/14,25.7,8,1,27.0,8,1
1989/9/15,26.9,8,1,29.8,8,1
1989/9/16,27.9,8,1,33.2,8,1
1989/9/17,26.1,8,1,29.4,8,1
1989/9/18,26.7,8,1,29.6,8,1
1989/9/19,24.7,8,1,26.0,8,1
1989/9/20,24.5,8,1,29.3,8,1
1989/9/21,23.2,8,1,27.2,8,1
1989/9/22,23.5,8,1,27.2,8,1
1989/9/23,22.9,8,1,28.7,8,1
1989/9/24,21.7,8,1,25.3,8,1
1989/9/25,23.1,8,1,27.9,8,1
1989/9/26,22.3,8,1,26.6,8,1
1989/9/27,22.5,8,1,26.7,8,1
1989/9/28,23.6,8,1,27.8,8,1
1989/9/29,22.0,8,1,25.9,8,1
1989/9/30,21.2,8,1,25.5,8,1
1989/10/1,20.1,8,1,24.5,8,1
1989/10/2,20.2,8,1,23.9,8,1
1989/10/3,19.1,8,1,24.4,8,1
1989/10/4,20.6,8,1,24.2,8,1
1989/10/5,20.8,8,1,25.1,8,1
1989/10/6,22.0,8,1,25.6,8,1
1989/10/7,19.2,8,1,20.9,8,1
1989/10/8,16.9,8,1,22.1,8,1
1989/10/9,15.9,8,1,21.0,8,1
1989/10/10,17.6,8,1,22.1,8,1
1989/10/11,17.9,8,1,20.3,8,1
1989/10/12,19.0,8,1,23.2,8,1
1989/10/13,20.6,8,1,25.3,8,1
1989/10/14,19.6,8,1,24.8,8,1
1989/10/15,19.1,8,1,24.1,8,1
1989/10/16,18.0,8,1,21.3,8,1
1989/10/17,14.9,8,1,18.5,8,1
1989/10/18,14.8,8,1,20.0,8,1
1989/10/19,15.1,8,1,17.5,8,1
1989/10/20,17.3,8,1,23.1,8,1
1989/10/21,15.3,8,1,19.0,8,1
1989/10/22,14.7,8,1,15.8,8,1
1989/10/23,17.1,8,1,23.1,8,1
1989/10/24,16.3,8,1,21.8,8,1
1989/10/25,17.8,8,1,21.8,8,1
1989/10/26,19.5,8,1,25.1,8,1
1989/10/27,19.1,8,1,24.9,8,1
1989/10/28,19.3,8,1,25.2,8,1
1989/10/29,18.0,8,1,22.2,8,1
1989/10/30,16.8,8,1,21.9,8,1
1989/10/31,15.5,8,1,19.3,8,1
1989/11/1,16.7,8,1,20.1,8,1
1989/11/2,16.2,8,1,21.1,8,1
1989/11/3,15.6,8,1,20.6,8,1
1989/11/4,16.7,8,1,22.4,8,1
1989/11/5,17.3,8,1,23.0,8,1
1989/11/6,19.3,8,1,23.8,8,1
1989/11/7,18.2,8,1,20.2,8,1
1989/11/8,18.7,8,1,21.3,8,1
1989/11/9,19.3,8,1,22.2,8,1
1989/11/10,17.2,8,1,21.2,8,1
1989/11/11,15.7,8,1,20.4,8,1
1989/11/12,17.2,8,1,21.4,8,1
1989/11/13,17.6,8,1,19.5,8,1
1989/11/14,14.9,8,1,17.6,8,1
1989/11/15,11.1,8,1,13.6,8,1
1989/11/16,13.0,8,1,17.2,8,1
1989/11/17,12.7,8,1,14.4,8,1
1989/11/18,13.7,8,1,18.4,8,1
1989/11/19,9.4,8,1,13.3,8,1
1989/11/20,9.5,8,1,13.9,8,1
1989/11/21,10.9,8,1,16.0,8,1
1989/11/22,11.3,8,1,17.0,8,1
1989/11/23,12.8,8,1,16.9,8,1
1989/11/24,12.0,8,1,16.7,8,1
