ダウンロードした時刻：2024/07/09 16:07:17

,浜松,浜松,浜松,浜松,浜松,浜松
1977/4/21,17.6,8,1,23.7,8,1
1977/4/22,15.5,8,1,20.0,8,1
1977/4/23,17.2,8,1,22.3,8,1
1977/4/24,18.1,8,1,22.8,8,1
1977/4/25,16.9,8,1,18.4,8,1
1977/4/26,19.0,8,1,24.9,8,1
1977/4/27,17.7,8,1,21.2,8,1
1977/4/28,17.4,8,1,22.2,8,1
1977/4/29,15.0,8,1,19.5,8,1
1977/4/30,14.4,8,1,19.4,8,1
1977/5/1,15.5,8,1,20.4,8,1
1977/5/2,17.3,8,1,21.0,8,1
1977/5/3,18.5,8,1,23.2,8,1
1977/5/4,15.9,8,1,18.8,8,1
1977/5/5,15.0,8,1,16.9,8,1
1977/5/6,19.2,8,1,24.6,8,1
1977/5/7,18.2,8,1,21.8,8,1
1977/5/8,17.6,8,1,24.0,8,1
1977/5/9,17.1,8,1,22.5,8,1
1977/5/10,18.0,8,1,23.3,8,1
1977/5/11,17.5,8,1,23.1,8,1
1977/5/12,18.5,8,1,22.2,8,1
1977/5/13,19.6,8,1,23.7,8,1
1977/5/14,19.8,8,1,24.0,8,1
1977/5/15,17.5,8,1,22.2,8,1
1977/5/16,17.6,8,1,24.2,8,1
1977/5/17,16.9,8,1,22.2,8,1
1977/5/18,19.4,8,1,25.8,8,1
1977/5/19,19.9,8,1,25.1,8,1
1977/5/20,22.3,8,1,29.3,8,1
1977/5/21,19.7,8,1,23.1,8,1
1977/5/22,14.1,8,1,17.7,8,1
1977/5/23,18.3,8,1,22.1,8,1
1977/5/24,19.1,8,1,23.0,8,1
1977/5/25,17.6,8,1,19.9,8,1
1977/5/26,17.1,8,1,18.3,8,1
1977/5/27,20.1,8,1,23.9,8,1
1977/5/28,20.5,8,1,24.5,8,1
1977/5/29,21.3,8,1,25.2,8,1
1977/5/30,20.8,8,1,23.3,8,1
1977/5/31,22.1,8,1,28.4,8,1
1977/6/1,21.0,8,1,24.6,8,1
1977/6/2,20.3,8,1,23.1,8,1
1977/6/3,23.9,8,1,30.6,8,1
1977/6/4,22.6,8,1,27.0,8,1
1977/6/5,22.7,8,1,26.9,8,1
1977/6/6,22.6,8,1,26.3,8,1
1977/6/7,20.7,8,1,23.3,8,1
1977/6/8,22.7,8,1,26.5,8,1
1977/6/9,23.1,8,1,26.6,8,1
1977/6/10,20.9,8,1,23.5,8,1
1977/6/11,21.9,8,1,24.0,8,1
1977/6/12,23.8,8,1,29.4,8,1
1977/6/13,23.5,8,1,27.6,8,1
1977/6/14,22.7,8,1,28.3,8,1
1977/6/15,20.2,8,1,23.2,8,1
1977/6/16,20.7,8,1,24.4,8,1
1977/6/17,20.8,8,1,24.3,8,1
1977/6/18,19.9,8,1,22.0,8,1
1977/6/19,21.5,8,1,26.0,8,1
1977/6/20,21.4,8,1,24.8,8,1
1977/6/21,21.5,8,1,25.2,8,1
1977/6/22,20.0,8,1,22.1,8,1
1977/6/23,19.2,8,1,21.4,8,1
1977/6/24,19.8,8,1,22.0,8,1
1977/6/25,20.6,8,1,23.0,8,1
1977/6/26,22.6,8,1,26.0,8,1
1977/6/27,22.4,8,1,25.5,8,1
1977/6/28,23.3,8,1,27.5,8,1
1977/6/29,25.2,8,1,30.0,8,1
1977/6/30,24.0,8,1,26.1,8,1
1977/7/1,23.0,8,1,24.8,8,1
1977/7/2,25.8,8,1,30.1,8,1
1977/7/3,26.3,8,1,29.7,8,1
1977/7/4,25.7,8,1,28.4,8,1
1977/7/5,25.2,8,1,28.3,8,1
1977/7/6,23.9,8,1,28.2,8,1
1977/7/7,23.3,8,1,27.3,8,1
1977/7/8,22.6,8,1,26.2,8,1
1977/7/9,23.6,8,1,27.4,8,1
1977/7/10,24.5,8,1,27.5,8,1
1977/7/11,25.5,8,1,28.1,8,1
1977/7/12,25.0,8,1,27.3,8,1
1977/7/13,27.2,8,1,30.5,8,1
1977/7/14,29.4,8,1,35.0,8,1
1977/7/15,29.7,8,1,35.8,8,1
1977/7/16,28.9,8,1,34.3,8,1
1977/7/17,24.6,8,1,28.2,8,1
1977/7/18,25.1,8,1,28.4,8,1
1977/7/19,26.7,8,1,31.9,8,1
1977/7/20,25.0,8,1,29.0,8,1
1977/7/21,23.3,8,1,25.0,8,1
1977/7/22,25.1,8,1,28.9,8,1
1977/7/23,25.5,8,1,29.7,8,1
1977/7/24,26.2,8,1,30.5,8,1
1977/7/25,27.3,8,1,30.9,8,1
1977/7/26,27.7,8,1,31.7,8,1
1977/7/27,27.3,8,1,31.0,8,1
1977/7/28,25.7,8,1,30.2,8,1
1977/7/29,26.1,8,1,30.1,8,1
1977/7/30,27.0,8,1,30.5,8,1
1977/7/31,27.1,8,1,30.2,8,1
1977/8/1,27.5,8,1,30.7,8,1
1977/8/2,27.7,8,1,31.0,8,1
1977/8/3,27.8,8,1,31.2,8,1
1977/8/4,28.6,8,1,32.4,8,1
1977/8/5,28.7,8,1,32.2,8,1
1977/8/6,28.5,8,1,33.5,8,1
1977/8/7,25.9,8,1,29.3,8,1
1977/8/8,26.0,8,1,28.5,8,1
1977/8/9,27.5,8,1,33.3,8,1
1977/8/10,26.2,8,1,31.7,8,1
1977/8/11,24.9,8,1,28.7,8,1
1977/8/12,25.8,8,1,30.4,8,1
1977/8/13,23.4,8,1,25.1,8,1
1977/8/14,24.1,8,1,28.3,8,1
1977/8/15,26.2,8,1,30.5,8,1
1977/8/16,27.4,8,1,31.3,8,1
1977/8/17,26.2,8,1,28.2,8,1
1977/8/18,26.0,8,1,29.8,8,1
1977/8/19,25.7,8,1,30.6,8,1
1977/8/20,24.4,8,1,28.1,8,1
1977/8/21,24.3,8,1,28.6,8,1
1977/8/22,24.1,8,1,26.8,8,1
1977/8/23,25.7,8,1,30.1,8,1
1977/8/24,24.3,8,1,28.1,8,1
1977/8/25,24.3,8,1,27.7,8,1
1977/8/26,26.0,8,1,29.4,8,1
1977/8/27,23.9,8,1,27.0,8,1
1977/8/28,25.5,8,1,29.9,8,1
1977/8/29,25.8,8,1,29.6,8,1
1977/8/30,26.3,8,1,29.7,8,1
1977/8/31,25.5,8,1,29.3,8,1
1977/9/1,26.3,8,1,30.1,8,1
1977/9/2,26.6,8,1,29.4,8,1
1977/9/3,25.7,8,1,29.1,8,1
1977/9/4,25.6,8,1,30.9,8,1
1977/9/5,25.5,8,1,30.2,8,1
1977/9/6,25.0,8,1,29.0,8,1
1977/9/7,24.2,8,1,29.0,8,1
1977/9/8,24.0,8,1,28.9,8,1
1977/9/9,24.6,8,1,26.3,8,1
1977/9/10,26.4,8,1,30.2,8,1
1977/9/11,26.6,8,1,30.8,8,1
1977/9/12,26.7,8,1,31.2,8,1
1977/9/13,26.4,8,1,29.9,8,1
1977/9/14,26.4,8,1,31.0,8,1
1977/9/15,26.5,8,1,30.3,8,1
1977/9/16,23.4,8,1,27.1,8,1
1977/9/17,21.8,8,1,26.0,8,1
1977/9/18,24.9,8,1,30.2,8,1
1977/9/19,23.3,8,1,25.3,8,1
1977/9/20,24.7,8,1,30.5,8,1
1977/9/21,23.5,8,1,28.4,8,1
1977/9/22,22.2,8,1,26.3,8,1
1977/9/23,23.0,8,1,26.6,8,1
1977/9/24,22.8,8,1,25.9,8,1
1977/9/25,21.8,8,1,26.3,8,1
1977/9/26,21.1,8,1,26.1,8,1
1977/9/27,22.9,8,1,29.4,8,1
1977/9/28,22.2,8,1,26.5,8,1
1977/9/29,20.5,8,1,24.6,8,1
1977/9/30,20.6,8,1,22.4,8,1
1977/10/1,22.9,8,1,27.3,8,1
1977/10/2,22.7,8,1,27.3,8,1
1977/10/3,20.1,8,1,22.5,8,1
1977/10/4,18.2,8,1,21.4,8,1
1977/10/5,20.0,8,1,25.8,8,1
1977/10/6,21.0,8,1,26.4,8,1
1977/10/7,21.2,8,1,26.4,8,1
1977/10/8,20.4,8,1,22.6,8,1
1977/10/9,20.9,8,1,26.3,8,1
1977/10/10,20.0,8,1,23.8,8,1
1977/10/11,18.7,8,1,22.4,8,1
1977/10/12,18.0,8,1,22.9,8,1
1977/10/13,18.0,8,1,22.8,8,1
1977/10/14,20.1,8,1,25.6,8,1
1977/10/15,20.5,8,1,25.7,8,1
1977/10/16,20.7,8,1,26.8,8,1
1977/10/17,19.3,8,1,24.7,8,1
1977/10/18,19.7,8,1,25.0,8,1
1977/10/19,18.9,8,1,23.7,8,1
1977/10/20,17.3,8,1,23.8,8,1
1977/10/21,15.6,8,1,21.2,8,1
1977/10/22,17.4,8,1,24.2,8,1
1977/10/23,17.9,8,1,24.7,8,1
1977/10/24,17.3,8,1,22.5,8,1
1977/10/25,18.6,8,1,24.4,8,1
1977/10/26,19.0,8,1,23.7,8,1
1977/10/27,18.9,8,1,24.1,8,1
1977/10/28,20.0,8,1,24.9,8,1
1977/10/29,18.9,8,1,24.3,8,1
1977/10/30,19.8,8,1,25.5,8,1
1977/10/31,20.9,8,1,25.9,8,1
1977/11/1,21.0,8,1,25.8,8,1
1977/11/2,19.6,8,1,23.4,8,1
1977/11/3,17.5,8,1,21.8,8,1
1977/11/4,13.8,8,1,15.3,8,1
1977/11/5,18.1,8,1,23.2,8,1
1977/11/6,19.5,8,1,24.1,8,1
1977/11/7,20.0,8,1,25.0,8,1
1977/11/8,20.5,8,1,24.2,8,1
1977/11/9,17.4,8,1,21.7,8,1
1977/11/10,14.1,8,1,18.1,8,1
1977/11/11,14.0,8,1,19.5,8,1
1977/11/12,11.4,8,1,15.6,8,1
1977/11/13,12.9,8,1,15.3,8,1
1977/11/14,16.3,8,1,19.7,8,1
1977/11/15,15.6,8,1,19.1,8,1
1977/11/16,15.6,8,1,16.3,8,1
1977/11/17,19.5,8,1,22.9,8,1
1977/11/18,18.0,8,1,22.8,8,1
1977/11/19,14.7,8,1,18.1,8,1
1977/11/20,12.7,8,1,16.4,8,1
1977/11/21,13.1,8,1,18.2,8,1
1977/11/22,12.2,8,1,18.1,8,1
1977/11/23,8.4,8,1,11.9,8,1
1977/11/24,9.5,8,1,15.1,8,1
1977/11/25,11.0,8,1,16.9,8,1
1977/11/26,11.5,8,1,13.9,8,1
1977/11/27,14.0,8,1,19.3,8,1
1977/11/28,13.3,8,1,19.0,8,1
1977/11/29,10.7,8,1,16.7,8,1
1977/11/30,9.4,8,1,13.0,8,1
1977/12/1,8.6,8,1,13.6,8,1
1977/12/2,8.1,8,1,11.9,8,1
1977/12/3,8.1,8,1,12.5,8,1
1977/12/4,9.8,8,1,14.9,8,1
1977/12/5,11.3,8,1,15.2,8,1
1977/12/6,11.2,8,1,18.0,8,1
1977/12/7,11.4,8,1,15.3,8,1
1977/12/8,11.2,8,1,15.9,8,1
1977/12/9,10.4,8,1,14.3,8,1
1977/12/10,10.1,8,1,15.4,8,1
1977/12/11,10.2,8,1,15.0,8,1
1977/12/12,10.3,8,1,15.3,8,1
1977/12/13,9.8,8,1,15.8,8,1
1977/12/14,10.7,8,1,17.5,8,1
1977/12/15,11.6,8,1,16.9,8,1
1977/12/16,14.2,8,1,18.2,8,1
1977/12/17,13.9,8,1,17.2,8,1
1977/12/18,10.2,8,1,13.8,8,1
1977/12/19,8.0,8,1,11.8,8,1
1977/12/20,7.1,8,1,11.2,8,1
1977/12/21,6.0,8,1,9.8,8,1
1977/12/22,5.2,8,1,9.3,8,1
1977/12/23,5.7,8,1,11.3,8,1
1977/12/24,7.9,8,1,13.3,8,1
1977/12/25,7.8,8,1,9.1,8,1
1977/12/26,5.1,8,1,9.0,8,1
1977/12/27,6.4,8,1,10.2,8,1
1977/12/28,5.5,8,1,10.2,8,1
1977/12/29,8.4,8,1,13.4,8,1
1977/12/30,13.9,8,1,18.0,8,1
1977/12/31,12.9,8,1,14.8,8,1
1978/1/1,13.2,8,1,17.2,8,1
1978/1/2,8.3,8,1,12.8,8,1
1978/1/3,6.2,8,1,9.5,8,1
1978/1/4,5.5,8,1,9.1,8,1
1978/1/5,5.4,8,1,8.7,8,1
1978/1/6,6.8,8,1,11.0,8,1
1978/1/7,8.5,8,1,12.6,8,1
1978/1/8,7.1,8,1,10.1,8,1
1978/1/9,6.2,8,1,11.4,8,1
1978/1/10,2.5,8,1,6.0,8,1
1978/1/11,5.3,8,1,9.3,8,1
1978/1/12,7.3,8,1,12.1,8,1
1978/1/13,5.9,8,1,7.0,8,1
1978/1/14,9.9,8,1,15.5,8,1
1978/1/15,10.6,8,1,15.4,8,1
1978/1/16,6.4,8,1,10.5,8,1
1978/1/17,4.9,8,1,6.9,8,1
1978/1/18,6.5,8,1,9.5,8,1
1978/1/19,5.0,8,1,8.2,8,1
1978/1/20,5.0,8,1,9.2,8,1
1978/1/21,4.4,8,1,10.0,8,1
1978/1/22,2.2,8,1,4.2,8,1
1978/1/23,4.2,8,1,9.0,8,1
1978/1/24,4.3,8,1,7.1,8,1
1978/1/25,4.4,8,1,8.5,8,1
1978/1/26,5.0,8,1,10.8,8,1
1978/1/27,7.7,8,1,10.9,8,1
1978/1/28,6.3,8,1,8.7,8,1
1978/1/29,3.9,8,1,7.8,8,1
1978/1/30,4.6,8,1,8.4,8,1
1978/1/31,2.6,8,1,6.2,8,1
1978/2/1,0.5,8,1,5.7,8,1
1978/2/2,0.7,8,1,5.4,8,1
1978/2/3,0.4,8,1,3.7,8,1
1978/2/4,2.2,8,1,5.3,8,1
1978/2/5,4.7,8,1,8.2,8,1
1978/2/6,4.4,8,1,6.8,8,1
1978/2/7,5.7,8,1,10.1,8,1
1978/2/8,6.5,8,1,10.4,8,1
1978/2/9,6.8,8,1,11.1,8,1
1978/2/10,12.4,8,1,17.8,8,1
1978/2/11,9.2,8,1,14.0,8,1
1978/2/12,5.3,8,1,7.2,8,1
1978/2/13,5.9,8,1,10.6,8,1
1978/2/14,3.5,8,1,6.1,8,1
1978/2/15,3.7,8,1,8.2,8,1
1978/2/16,1.5,8,1,6.2,8,1
1978/2/17,3.5,8,1,8.3,8,1
1978/2/18,2.3,8,1,8.2,8,1
1978/2/19,2.6,8,1,7.6,8,1
1978/2/20,4.7,8,1,9.1,8,1
1978/2/21,4.9,8,1,8.6,8,1
1978/2/22,3.9,8,1,7.2,8,1
1978/2/23,3.8,8,1,8.7,8,1
1978/2/24,3.9,8,1,9.0,8,1
1978/2/25,5.0,8,1,11.5,8,1
1978/2/26,4.4,8,1,10.1,8,1
1978/2/27,7.8,8,1,13.6,8,1
1978/2/28,9.0,8,1,17.1,8,1
1978/3/1,3.2,8,1,8.6,8,1
1978/3/2,6.0,8,1,11.8,8,1
1978/3/3,8.7,8,1,15.4,8,1
1978/3/4,10.5,8,1,16.6,8,1
1978/3/5,7.7,8,1,13.1,8,1
1978/3/6,8.2,8,1,14.2,8,1
1978/3/7,10.0,8,1,15.4,8,1
1978/3/8,11.3,8,1,17.3,8,1
1978/3/9,10.5,8,1,15.3,8,1
1978/3/10,9.7,8,1,15.2,8,1
1978/3/11,5.9,8,1,9.1,8,1
1978/3/12,5.0,8,1,9.8,8,1
1978/3/13,3.6,8,1,8.2,8,1
1978/3/14,4.2,8,1,8.9,8,1
1978/3/15,5.7,8,1,11.0,8,1
1978/3/16,7.0,8,1,12.3,8,1
1978/3/17,8.1,8,1,13.6,8,1
1978/3/18,9.6,8,1,14.8,8,1
1978/3/19,9.8,8,1,15.6,8,1
1978/3/20,9.3,8,1,16.6,8,1
1978/3/21,7.6,8,1,11.9,8,1
1978/3/22,10.2,8,1,13.8,8,1
1978/3/23,7.9,8,1,13.4,8,1
1978/3/24,8.4,8,1,14.0,8,1
1978/3/25,10.1,8,1,15.7,8,1
1978/3/26,12.4,8,1,17.7,8,1
1978/3/27,11.7,8,1,17.2,8,1
1978/3/28,11.8,8,1,16.7,8,1
1978/3/29,11.6,8,1,16.9,8,1
1978/3/30,11.7,8,1,18.5,8,1
1978/3/31,9.7,8,1,15.1,8,1
1978/4/1,9.4,8,1,14.3,8,1
1978/4/2,9.7,8,1,13.1,8,1
1978/4/3,9.3,8,1,14.9,8,1
1978/4/4,9.4,8,1,15.2,8,1
1978/4/5,11.2,8,1,16.2,8,1
1978/4/6,12.5,8,1,16.7,8,1
1978/4/7,9.1,8,1,12.9,8,1
1978/4/8,12.7,8,1,18.9,8,1
1978/4/9,15.0,8,1,22.4,8,1
1978/4/10,16.7,8,1,22.8,8,1
1978/4/11,13.5,8,1,17.7,8,1
1978/4/12,14.0,8,1,19.3,8,1
1978/4/13,12.1,8,1,18.0,8,1
1978/4/14,12.4,8,1,17.1,8,1
1978/4/15,15.9,8,1,19.9,8,1
1978/4/16,18.1,8,1,21.0,8,1
1978/4/17,15.2,8,1,17.1,8,1
1978/4/18,13.3,8,1,15.6,8,1
1978/4/19,15.6,8,1,21.2,8,1
1978/4/20,16.6,8,1,22.6,8,1
1978/4/21,11.3,8,1,14.5,8,1
1978/4/22,13.0,8,1,18.0,8,1
1978/4/23,14.7,8,1,18.4,8,1
1978/4/24,16.7,8,1,20.4,8,1
1978/4/25,16.7,8,1,22.3,8,1
1978/4/26,14.3,8,1,19.7,8,1
1978/4/27,15.8,8,1,21.2,8,1
1978/4/28,16.7,8,1,22.2,8,1
1978/4/29,14.9,8,1,16.3,8,1
1978/4/30,16.8,8,1,18.4,8,1
1978/5/1,19.2,8,1,21.4,8,1
1978/5/2,18.7,8,1,23.0,8,1
1978/5/3,16.2,8,1,20.8,8,1
1978/5/4,17.7,8,1,22.5,8,1
1978/5/5,18.5,8,1,22.4,8,1
1978/5/6,14.4,8,1,17.8,8,1
1978/5/7,13.9,8,1,16.4,8,1
1978/5/8,18.1,8,1,23.2,8,1
1978/5/9,19.1,8,1,22.2,8,1
1978/5/10,18.2,8,1,19.8,8,1
1978/5/11,16.3,8,1,18.8,8,1
1978/5/12,16.7,8,1,21.4,8,1
1978/5/13,18.3,8,1,23.4,8,1
1978/5/14,17.9,8,1,21.1,8,1
1978/5/15,18.2,8,1,23.3,8,1
1978/5/16,18.8,8,1,23.4,8,1
1978/5/17,19.0,8,1,23.7,8,1
1978/5/18,17.5,8,1,19.1,8,1
1978/5/19,19.5,8,1,23.4,8,1
1978/5/20,19.5,8,1,23.4,8,1
1978/5/21,20.6,8,1,26.1,8,1
1978/5/22,19.8,8,1,26.0,8,1
1978/5/23,19.2,8,1,23.1,8,1
1978/5/24,20.2,8,1,23.4,8,1
1978/5/25,20.7,8,1,24.2,8,1
1978/5/26,20.5,8,1,24.2,8,1
1978/5/27,20.4,8,1,25.0,8,1
1978/5/28,21.5,8,1,26.2,8,1
1978/5/29,21.1,8,1,24.4,8,1
1978/5/30,17.9,8,1,21.0,8,1
1978/5/31,16.3,8,1,21.1,8,1
1978/6/1,21.6,8,1,29.0,8,1
1978/6/2,19.9,8,1,25.1,8,1
1978/6/3,19.9,8,1,24.6,8,1
1978/6/4,18.0,8,1,20.1,8,1
1978/6/5,20.2,8,1,26.4,8,1
1978/6/6,21.5,8,1,27.4,8,1
1978/6/7,21.0,8,1,25.3,8,1
1978/6/8,21.1,8,1,25.6,8,1
1978/6/9,21.9,8,1,25.6,8,1
1978/6/10,22.0,8,1,25.8,8,1
1978/6/11,20.3,8,1,23.6,8,1
1978/6/12,21.2,8,1,22.5,8,1
1978/6/13,22.2,8,1,25.9,8,1
1978/6/14,22.9,8,1,27.4,8,1
1978/6/15,24.1,8,1,28.2,8,1
1978/6/16,24.8,8,1,27.2,8,1
1978/6/17,25.3,8,1,28.3,8,1
1978/6/18,26.1,8,1,29.7,8,1
1978/6/19,25.5,8,1,27.6,8,1
1978/6/20,25.2,8,1,28.3,8,1
1978/6/21,24.5,8,1,26.6,8,1
1978/6/22,23.5,8,1,26.6,8,1
1978/6/23,22.2,8,1,23.6,8,1
1978/6/24,22.6,8,1,25.0,8,1
1978/6/25,23.5,8,1,25.3,8,1
1978/6/26,23.5,8,1,26.5,8,1
1978/6/27,26.1,8,1,30.4,8,1
1978/6/28,24.7,8,1,29.3,8,1
1978/6/29,23.5,8,1,27.4,8,1
1978/6/30,22.6,8,1,25.4,8,1
1978/7/1,23.1,8,1,27.1,8,1
1978/7/2,24.6,8,1,27.5,8,1
1978/7/3,25.4,8,1,28.8,8,1
1978/7/4,26.2,8,1,29.5,8,1
1978/7/5,28.3,8,1,32.5,8,1
1978/7/6,27.6,8,1,31.4,8,1
1978/7/7,27.2,8,1,30.6,8,1
1978/7/8,27.7,8,1,31.3,8,1
1978/7/9,27.3,8,1,30.9,8,1
1978/7/10,27.2,8,1,32.4,8,1
1978/7/11,27.0,8,1,30.8,8,1
1978/7/12,25.0,8,1,28.2,8,1
1978/7/13,25.9,8,1,29.3,8,1
1978/7/14,26.8,8,1,30.8,8,1
1978/7/15,26.5,8,1,30.5,8,1
1978/7/16,26.3,8,1,30.2,8,1
1978/7/17,26.4,8,1,30.8,8,1
1978/7/18,26.4,8,1,30.2,8,1
1978/7/19,26.7,8,1,30.2,8,1
1978/7/20,27.7,8,1,31.4,8,1
1978/7/21,28.2,8,1,33.0,8,1
1978/7/22,26.5,8,1,30.6,8,1
1978/7/23,27.7,8,1,31.0,8,1
1978/7/24,28.0,8,1,31.1,8,1
1978/7/25,27.6,8,1,30.0,8,1
1978/7/26,27.3,8,1,30.2,8,1
1978/7/27,27.3,8,1,31.4,8,1
1978/7/28,27.8,8,1,31.9,8,1
1978/7/29,27.4,8,1,30.4,8,1
1978/7/30,27.2,8,1,31.4,8,1
1978/7/31,28.6,8,1,33.4,8,1
1978/8/1,29.2,8,1,33.9,8,1
1978/8/2,28.3,8,1,30.7,8,1
1978/8/3,28.4,8,1,30.7,8,1
1978/8/4,28.3,8,1,30.6,8,1
1978/8/5,28.2,8,1,33.3,8,1
1978/8/6,28.0,8,1,32.0,8,1
1978/8/7,27.6,8,1,31.9,8,1
1978/8/8,27.7,8,1,32.0,8,1
1978/8/9,27.9,8,1,32.1,8,1
1978/8/10,27.9,8,1,31.1,8,1
1978/8/11,28.6,8,1,34.1,8,1
1978/8/12,28.0,8,1,32.4,8,1
1978/8/13,27.7,8,1,31.3,8,1
1978/8/14,27.9,8,1,32.3,8,1
1978/8/15,27.7,8,1,32.0,8,1
1978/8/16,28.0,8,1,31.5,8,1
1978/8/17,26.2,8,1,29.5,8,1
1978/8/18,27.5,8,1,31.2,8,1
1978/8/19,27.3,8,1,31.6,8,1
1978/8/20,27.7,8,1,31.4,8,1
1978/8/21,28.2,8,1,31.4,8,1
1978/8/22,29.6,8,1,35.1,8,1
1978/8/23,29.4,8,1,34.5,8,1
1978/8/24,29.3,8,1,34.4,8,1
1978/8/25,26.6,8,1,30.9,8,1
1978/8/26,26.1,8,1,30.3,8,1
1978/8/27,26.4,8,1,30.4,8,1
1978/8/28,26.5,8,1,31.0,8,1
1978/8/29,26.4,8,1,31.5,8,1
1978/8/30,26.5,8,1,30.8,8,1
1978/8/31,26.7,8,1,31.9,8,1
1978/9/1,26.4,8,1,32.2,8,1
1978/9/2,25.6,8,1,30.3,8,1
1978/9/3,25.9,8,1,30.0,8,1
1978/9/4,26.8,8,1,30.3,8,1
1978/9/5,26.2,8,1,30.4,8,1
1978/9/6,25.1,8,1,28.9,8,1
1978/9/7,25.1,8,1,29.4,8,1
1978/9/8,24.2,8,1,28.1,8,1
1978/9/9,25.8,8,1,29.5,8,1
1978/9/10,27.1,8,1,29.9,8,1
1978/9/11,24.6,8,1,30.6,8,1
1978/9/12,19.1,8,1,20.2,8,1
1978/9/13,22.2,8,1,26.2,8,1
1978/9/14,24.2,8,1,27.6,8,1
1978/9/15,24.4,8,1,28.7,8,1
1978/9/16,25.7,8,1,30.2,8,1
1978/9/17,25.4,8,1,30.5,8,1
1978/9/18,24.4,8,1,28.9,8,1
1978/9/19,24.7,8,1,30.0,8,1
1978/9/20,24.5,8,1,28.6,8,1
1978/9/21,24.7,8,1,28.4,8,1
1978/9/22,22.8,8,1,25.7,8,1
1978/9/23,21.8,8,1,26.4,8,1
1978/9/24,22.4,8,1,26.6,8,1
1978/9/25,23.4,8,1,28.3,8,1
1978/9/26,23.2,8,1,28.0,8,1
1978/9/27,21.5,8,1,26.0,8,1
1978/9/28,21.0,8,1,23.2,8,1
1978/9/29,21.7,8,1,24.1,8,1
1978/9/30,23.1,8,1,26.6,8,1
1978/10/1,22.1,8,1,27.0,8,1
1978/10/2,21.6,8,1,28.0,8,1
1978/10/3,21.9,8,1,27.9,8,1
1978/10/4,21.6,8,1,28.0,8,1
1978/10/5,18.3,8,1,21.8,8,1
1978/10/6,17.2,8,1,19.7,8,1
1978/10/7,18.1,8,1,22.7,8,1
1978/10/8,17.8,8,1,21.7,8,1
1978/10/9,19.4,8,1,24.9,8,1
1978/10/10,19.1,8,1,23.3,8,1
1978/10/11,20.0,8,1,25.3,8,1
1978/10/12,19.2,8,1,24.2,8,1
1978/10/13,16.9,8,1,21.0,8,1
1978/10/14,16.5,8,1,21.5,8,1
1978/10/15,15.3,8,1,18.1,8,1
1978/10/16,18.6,8,1,23.2,8,1
1978/10/17,16.9,8,1,21.2,8,1
1978/10/18,16.5,8,1,18.5,8,1
1978/10/19,19.4,8,1,24.1,8,1
1978/10/20,19.6,8,1,24.1,8,1
1978/10/21,17.1,8,1,22.3,8,1
1978/10/22,15.3,8,1,21.2,8,1
1978/10/23,17.1,8,1,23.0,8,1
1978/10/24,17.5,8,1,21.1,8,1
1978/10/25,19.3,8,1,25.9,8,1
1978/10/26,18.1,8,1,22.3,8,1
1978/10/27,19.2,8,1,23.0,8,1
1978/10/28,20.8,8,1,23.6,8,1
1978/10/29,14.5,8,1,19.7,8,1
1978/10/30,14.4,8,1,19.6,8,1
1978/10/31,15.5,8,1,21.7,8,1
1978/11/1,15.8,8,1,22.6,8,1
1978/11/2,15.1,8,1,21.1,8,1
1978/11/3,12.8,8,1,17.5,8,1
1978/11/4,12.7,8,1,17.6,8,1
1978/11/5,15.1,8,1,22.0,8,1
1978/11/6,16.1,8,1,21.5,8,1
1978/11/7,15.1,8,1,19.9,8,1
1978/11/8,15.4,8,1,21.0,8,1
1978/11/9,14.9,8,1,21.1,8,1
1978/11/10,14.0,8,1,18.5,8,1
1978/11/11,14.2,8,1,18.8,8,1
1978/11/12,13.3,8,1,17.5,8,1
1978/11/13,13.9,8,1,15.1,8,1
1978/11/14,15.8,8,1,20.5,8,1
1978/11/15,15.2,8,1,20.1,8,1
1978/11/16,14.0,8,1,19.1,8,1
1978/11/17,14.1,8,1,17.5,8,1
1978/11/18,14.5,8,1,19.6,8,1
1978/11/19,15.3,8,1,18.9,8,1
1978/11/20,12.0,8,1,15.9,8,1
1978/11/21,11.4,8,1,16.3,8,1
1978/11/22,11.2,8,1,16.1,8,1
1978/11/23,11.0,8,1,15.9,8,1
1978/11/24,12.5,8,1,17.4,8,1
1978/11/25,11.7,8,1,17.6,8,1
1978/11/26,13.0,8,1,17.4,8,1
1978/11/27,13.5,8,1,15.3,8,1
1978/11/28,10.1,8,1,13.9,8,1
1978/11/29,7.7,8,1,10.6,8,1
1978/11/30,9.9,8,1,15.2,8,1
1978/12/1,10.1,8,1,16.2,8,1
1978/12/2,10.8,8,1,15.8,8,1
1978/12/3,10.6,8,1,16.1,8,1
1978/12/4,10.4,8,1,14.7,8,1
1978/12/5,9.8,8,1,13.9,8,1
1978/12/6,7.4,8,1,13.3,8,1
1978/12/7,8.3,8,1,13.8,8,1
1978/12/8,11.2,8,1,16.4,8,1
1978/12/9,13.1,8,1,19.2,8,1
1978/12/10,13.6,8,1,16.4,8,1
1978/12/11,9.7,8,1,14.5,8,1
1978/12/12,8.4,8,1,14.2,8,1
1978/12/13,10.6,8,1,17.1,8,1
1978/12/14,13.4,8,1,19.0,8,1
1978/12/15,13.0,8,1,18.7,8,1
1978/12/16,11.7,8,1,17.1,8,1
1978/12/17,12.3,8,1,16.7,8,1
